Job ID,Technology,Experience Level,Category,Experience
30,Groovy,regular,Data Engineering,Senior
31,Python,master,Data Science,Senior
31,NumPy,advanced,Data Science,Senior
31,Pandas,advanced,Data Science,Senior
31,AWS,regular,Data Science,Senior
32,AWS,advanced,Data Engineering,Senior
32,CI/CD,advanced,Data Engineering,Senior
32,T-SQL,advanced,Data Engineering,Senior
32,Azure,advanced,Data Engineering,Senior
32,GCP,advanced,Data Engineering,Senior
32,SQL Server,advanced,Data Engineering,Senior
32,SQL,advanced,Data Engineering,Senior
33,ETL,regular,Data Engineering,Senior
33,Spark,regular,Data Engineering,Senior
33,Hadoop,regular,Data Engineering,Senior
33,Kafka,regular,Data Engineering,Senior
33,Java,regular,Data Engineering,Senior
33,Python,regular,Data Engineering,Senior
34,Azure,advanced,Specialist / Other,Senior
34,Databricks,advanced,Specialist / Other,Senior
34,SQL,advanced,Specialist / Other,Senior
34,Python,regular,Specialist / Other,Senior
34,Spark,regular,Specialist / Other,Senior
34,AWS,nice to have,Specialist / Other,Senior
34,Snowflake,nice to have,Specialist / Other,Senior
35,AWS,advanced,Data Engineering,Senior
35,ETL,advanced,Data Engineering,Senior
35,SQL,advanced,Data Engineering,Senior
35,Python,advanced,Data Engineering,Senior
35,Artificial Intelligence,regular,Data Engineering,Senior
35,GCP,regular,Data Engineering,Senior
36,SQL,master,Data Engineering,Senior
36,Data Vault,master,Data Engineering,Senior
36,Python,master,Data Engineering,Senior
36,DBT,advanced,Data Engineering,Senior
36,AWS,nice to have,Data Engineering,Senior
36,Snowflake,nice to have,Data Engineering,Senior
37,SQL,advanced,Database Administration,Senior
37,GCP,regular,Database Administration,Senior
38,Spark,advanced,Data Science,Senior
38,Hadoop,advanced,Data Science,Senior
38,SQL,advanced,Data Science,Senior
38,Python,advanced,Data Science,Senior
39,PostgreSQL,advanced,Database Administration,Senior
39,SQL,advanced,Database Administration,Senior
39,Oracle,regular,Database Administration,Senior
39,PostgreSQL,regular,Database Administration,Senior
39,MySQL,regular,Database Administration,Senior
39,Oracle,regular,Database Administration,Senior
40,Oracle,advanced,Data Engineering,Senior
40,T-SQL,advanced,Data Engineering,Senior
41,Docker,advanced,Data Engineering,Senior
41,SQL,advanced,Data Engineering,Senior
41,Python,advanced,Data Engineering,Senior
41,Apache Spark,advanced,Data Engineering,Senior
41,AWS,regular,Data Engineering,Senior
41,Airflow,regular,Data Engineering,Senior
41,Kubernetes,regular,Data Engineering,Senior
41,Iceberg,nice to have,Data Engineering,Senior
41,Java,nice to have,Data Engineering,Senior
42,ETL,advanced,Data Engineering,Senior
42,Spark,advanced,Data Engineering,Senior
42,JSON,advanced,Data Engineering,Senior
42,Azure,advanced,Data Engineering,Senior
42,Databricks,advanced,Data Engineering,Senior
42,SQL,advanced,Data Engineering,Senior
42,Python,advanced,Data Engineering,Senior
42,Scala,advanced,Data Engineering,Senior
42,NoSQL,advanced,Data Engineering,Senior
43,Hadoop,advanced,Data Engineering,Senior
43,Cloudera,advanced,Data Engineering,Senior
43,AWS,advanced,Data Engineering,Senior
43,Azure,advanced,Data Engineering,Senior
43,GCP,advanced,Data Engineering,Senior
43,Python,advanced,Data Engineering,Senior
43,PySpark,advanced,Data Engineering,Senior
43,SQL,advanced,Data Engineering,Senior
44,PostgreSQL,advanced,Data Science,Senior
44,Data Warehousing,advanced,Data Science,Senior
44,Oracle,advanced,Data Science,Senior
44,Snowflake,regular,Data Science,Senior
44,Data Vault,regular,Data Science,Senior
45,UX,advanced,Specialist / Other,Mid
45,SQL,advanced,Specialist / Other,Mid
45,A/B Tests,advanced,Specialist / Other,Mid
46,monitor vessel activity,regular,Unclassified,Junior
46,verify data quality,regular,Unclassified,Junior
46,review technical documentation,regular,Unclassified,Junior
47,AWS,regular,Data Analysis & BI,Mid
47,PySpark,regular,Data Analysis & BI,Mid
47,Power BI,regular,Data Analysis & BI,Mid
47,Azure,regular,Data Analysis & BI,Mid
47,GCP,regular,Data Analysis & BI,Mid
47,SQL,regular,Data Analysis & BI,Mid
47,Python,regular,Data Analysis & BI,Mid
47,Data Analysis,regular,Data Analysis & BI,Mid
47,Business Intelligence,regular,Data Analysis & BI,Mid
48,Python,advanced,Data Science,Senior
48,Apache Spark,advanced,Data Science,Senior
48,Databricks,advanced,Data Science,Senior
48,Azure,regular,Data Science,Senior
48,CI/CD,regular,Data Science,Senior
48,Data Factory,regular,Data Science,Senior
48,ETL,regular,Data Science,Senior
48,Artificial Intelligence,nice to have,Data Science,Senior
49,Pandas,advanced,Data Science,Mid
49,Numpy,advanced,Data Science,Mid
49,Scikit-Learn,advanced,Data Science,Mid
49,Python,advanced,Data Science,Mid
49,Machine Learning,regular,Data Science,Mid
49,Feature Engineering,regular,Data Science,Mid
50,SQL,master,Database Administration,Senior
50,T-SQL,advanced,Database Administration,Senior
50,Oracle,advanced,Database Administration,Senior
50,ETL,regular,Database Administration,Senior
50,SSIS,regular,Database Administration,Senior
50,Data Integration,regular,Database Administration,Senior
50,Python,junior,Database Administration,Senior
50,IBM,nice to have,Database Administration,Senior
51,Informatica Powercenter,regular,Data Engineering,Mid
51,Databricks,regular,Data Engineering,Mid
51,Azure,regular,Data Engineering,Mid
51,Azure DevOps,regular,Data Engineering,Mid
51,SQL,regular,Data Engineering,Mid
51,SQL Server,regular,Data Engineering,Mid
52,Full-stack BI Development,advanced,Data Engineering,Mid
52,Snowflake,advanced,Data Engineering,Mid
52,Power BI,regular,Data Engineering,Mid
52,Matillion,nice to have,Data Engineering,Mid
52,Managed Services,nice to have,Data Engineering,Mid
52,Oracle,nice to have,Data Engineering,Mid
52,SSIS,nice to have,Data Engineering,Mid
53,Machine Learning,advanced,Data Science,Senior
53,Python,advanced,Data Science,Senior
53,Generative AI,advanced,Data Science,Senior
54,SQL,advanced,Data Engineering,Senior
54,Azure,advanced,Data Engineering,Senior
54,ETL,regular,Data Engineering,Senior
54,CI/CD,regular,Data Engineering,Senior
55,Azure,advanced,Data Science,Senior
55,Databricks,advanced,Data Science,Senior
55,SQL Server,advanced,Data Science,Senior
55,DWH,advanced,Data Science,Senior
56,Oracle,master,Database Administration,Senior
56,Unix,advanced,Database Administration,Senior
56,Linux,advanced,Database Administration,Senior
56,SQL,advanced,Database Administration,Senior
56,Ansible,regular,Database Administration,Senior
56,Terraform,regular,Database Administration,Senior
57,Azure Databricks,advanced,Data Science,Senior
57,DATA MODELLING,advanced,Data Science,Senior
57,ETL Pipelines,advanced,Data Science,Senior
58,VBA,master,Data Engineering,Mid
58,SQL,master,Data Engineering,Mid
58,T-SQL,advanced,Data Engineering,Mid
58,SQL Server,advanced,Data Engineering,Mid
58,Databases,advanced,Data Engineering,Mid
58,Data Integration,advanced,Data Engineering,Mid
59,Software Development,advanced,Data Engineering,Senior
59,Databricks,advanced,Data Engineering,Senior
59,SQL,advanced,Data Engineering,Senior
59,Python,advanced,Data Engineering,Senior
59,Spark,advanced,Data Engineering,Senior
59,Azure,advanced,Data Engineering,Senior
59,Data Warehousing,advanced,Data Engineering,Senior
59,PySpark,advanced,Data Engineering,Senior
60,Informatica,master,Data Engineering,Senior
61,Spark,advanced,Data Engineering,Mid
61,Hive,regular,Data Engineering,Mid
61,HDFS,regular,Data Engineering,Mid
61,Python,regular,Data Engineering,Mid
61,Scala,regular,Data Engineering,Mid
61,Kafka,nice to have,Data Engineering,Mid
62,Azure,advanced,Data Engineering,Senior
62,Databricks,advanced,Data Engineering,Senior
62,SQL,advanced,Data Engineering,Senior
62,Azure DevOps,advanced,Data Engineering,Senior
62,Python,advanced,Data Engineering,Senior
62,Fabric,nice to have,Data Engineering,Senior
63,Snowflake,advanced,Data Engineering,Senior
63,Databricks,advanced,Data Engineering,Senior
64,Data Engineering,advanced,Data Engineering,Mid
64,Apache Airflow or Hadoop,regular,Data Engineering,Mid
64,Tableau,regular,Data Engineering,Mid
64,Looker,regular,Data Engineering,Mid
64,GCP,regular,Data Engineering,Mid
65,MySQL,regular,Data Engineering,Mid
65,MongoDB,regular,Data Engineering,Mid
65,Java,regular,Data Engineering,Mid
65,SQL,regular,Data Engineering,Mid
65,Oracle,regular,Data Engineering,Mid
65,Python,regular,Data Engineering,Mid
65,NoSQL,regular,Data Engineering,Mid
66,Snowflake,advanced,Data Engineering,Senior
66,DBT,advanced,Data Engineering,Senior
66,Data Engineering,advanced,Data Engineering,Senior
67,GCP,advanced,Data Engineering,Senior
67,Python,advanced,Data Engineering,Senior
68,SAS,advanced,Data Analysis & BI,Senior
68,Python,advanced,Data Analysis & BI,Senior
68,PySpark,advanced,Data Analysis & BI,Senior
68,SQL,advanced,Data Analysis & BI,Senior
68,Hadoop Big Data,advanced,Data Analysis & BI,Senior
68,Jira,regular,Data Analysis & BI,Senior
68,Confluence,regular,Data Analysis & BI,Senior
68,Monday.com,regular,Data Analysis & BI,Senior
69,Python,regular,Data Engineering,Mid
69,Azure,regular,Data Engineering,Mid
69,Databricks,regular,Data Engineering,Mid
69,SQL,junior,Data Engineering,Mid
69,Java,nice to have,Data Engineering,Mid
69,C#,nice to have,Data Engineering,Mid
69,Terraform,nice to have,Data Engineering,Mid
69,Ansible,nice to have,Data Engineering,Mid
69,Kafka,nice to have,Data Engineering,Mid
69,Spark,nice to have,Data Engineering,Mid
70,AWS,advanced,Data Engineering,Senior
70,Terraform,advanced,Data Engineering,Senior
70,SQL,advanced,Data Engineering,Senior
70,DBT,regular,Data Engineering,Senior
70,Python,regular,Data Engineering,Senior
70,Airflow,junior,Data Engineering,Senior
70,CI/CD,junior,Data Engineering,Senior
71,Azure,advanced,Data Engineering,Senior
71,Synapse Analytics,advanced,Data Engineering,Senior
71,Databricks,advanced,Data Engineering,Senior
71,SQL,advanced,Data Engineering,Senior
71,Python,advanced,Data Engineering,Senior
71,Microsoft Fabric,nice to have,Data Engineering,Senior
72,CI/CD,advanced,Data Engineering,Senior
72,SQL,advanced,Data Engineering,Senior
72,NoSQL,advanced,Data Engineering,Senior
72,Python,advanced,Data Engineering,Senior
72,Data Engineering,advanced,Data Engineering,Senior
72,GCP,regular,Data Engineering,Senior
72,Data Warehouse,regular,Data Engineering,Senior
73,Artificial Intelligence,advanced,Specialist / Other,Mid
73,Cybersecurity,advanced,Specialist / Other,Mid
73,GitHub,regular,Specialist / Other,Mid
73,Jira,regular,Specialist / Other,Mid
73,Google Workspace,regular,Specialist / Other,Mid
73,Rodo,nice to have,Specialist / Other,Mid
74,NLP,regular,Data Science,Senior
74,Python,regular,Data Science,Senior
74,Kubernetes,regular,Data Science,Senior
74,Machine Learning,regular,Data Science,Senior
74,Artificial Intelligence,regular,Data Science,Senior
74,Databricks,junior,Data Science,Senior
74,k8,nice to have,Data Science,Senior
75,Informatica Powercenter,regular,Data Engineering,Mid
75,Azure Databricks,regular,Data Engineering,Mid
76,GCP,advanced,Data Engineering,Mid
76,SQL,advanced,Data Engineering,Mid
76,BigQuery,advanced,Data Engineering,Mid
76,Cloudera,regular,Data Engineering,Mid
76,Hadoop,regular,Data Engineering,Mid
76,Apache Airflow,regular,Data Engineering,Mid
76,Git,regular,Data Engineering,Mid
76,CI/CD,nice to have,Data Engineering,Mid
77,Machine Learning,regular,Data Analysis & BI,Mid
77,NLP,regular,Data Analysis & BI,Mid
77,modelling,regular,Data Analysis & BI,Mid
77,Generative AI,regular,Data Analysis & BI,Mid
78,Machine Learning,advanced,Data Science,Senior
78,LLMs,advanced,Data Science,Senior
78,Sagemaker,advanced,Data Science,Senior
78,Kubernetes,advanced,Data Science,Senior
78,AWS,advanced,Data Science,Senior
78,Python,advanced,Data Science,Senior
79,Python,advanced,Data Engineering,Mid
79,SQL,regular,Data Engineering,Mid
79,Apache Airflow,regular,Data Engineering,Mid
80,Power BI,regular,Data Engineering,Senior
80,SQL,regular,Data Engineering,Senior
80,Python,regular,Data Engineering,Senior
81,Data Warehousing,advanced,Data Analysis & BI,Senior
82,ETL,advanced,Data Analysis & BI,Mid
82,AWS,regular,Data Analysis & BI,Mid
82,Microsoft Excel,regular,Data Analysis & BI,Mid
82,SQL,regular,Data Analysis & BI,Mid
82,Python,regular,Data Analysis & BI,Mid
82,Data Warehousing,junior,Data Analysis & BI,Mid
82,Business Intelligence,junior,Data Analysis & BI,Mid
83,Azure Databricks,advanced,Data Engineering,Senior
83,Terraform,advanced,Data Engineering,Senior
83,Azure,advanced,Data Engineering,Senior
84,Snowflake,advanced,Data Engineering,Senior
84,AWS,advanced,Data Engineering,Senior
84,DBT,advanced,Data Engineering,Senior
84,Terraform,advanced,Data Engineering,Senior
85,Apache,advanced,Database Administration,Senior
85,Java,advanced,Database Administration,Senior
85,SQL,advanced,Database Administration,Senior
85,Python,advanced,Database Administration,Senior
85,NoSQL,advanced,Database Administration,Senior
85,Git,regular,Database Administration,Senior
85,ETL,regular,Database Administration,Senior
85,Databases,regular,Database Administration,Senior
86,Oracle,master,Data Engineering,Senior
86,Oracle,advanced,Data Engineering,Senior
86,Git,regular,Data Engineering,Senior
86,XML,regular,Data Engineering,Senior
86,JSON,regular,Data Engineering,Senior
86,Jira,regular,Data Engineering,Senior
86,utPLSQL,nice to have,Data Engineering,Senior
86,Python,nice to have,Data Engineering,Senior
87,Software Development,master,Data Engineering,Senior
87,PostgreSQL,advanced,Data Engineering,Senior
87,CI/CD,advanced,Data Engineering,Senior
87,ETL,advanced,Data Engineering,Senior
87,DDD,advanced,Data Engineering,Senior
87,API,advanced,Data Engineering,Senior
87,Oracle,advanced,Data Engineering,Senior
87,Python,advanced,Data Engineering,Senior
88,R,regular,Unclassified,Mid
88,Git,regular,Unclassified,Mid
88,Python,regular,Unclassified,Mid
88,SQL,nice to have,Unclassified,Mid
88,CI/CD,nice to have,Unclassified,Mid
89,Data Lake,advanced,Data Engineering,Senior
89,Azure,advanced,Data Engineering,Senior
89,Azure Data Factory,advanced,Data Engineering,Senior
89,ETRM,advanced,Data Engineering,Senior
89,Databricks,regular,Data Engineering,Senior
90,DBT,regular,Data Engineering,Mid
90,DBT,regular,Data Engineering,Mid
90,SQL,regular,Data Engineering,Mid
90,Airflow,regular,Data Engineering,Mid
90,CI/CD,junior,Data Engineering,Mid
90,Snowflake,nice to have,Data Engineering,Mid
90,BigQuery,nice to have,Data Engineering,Mid
90,Databricks,nice to have,Data Engineering,Mid
90,Redshift,nice to have,Data Engineering,Mid
91,NumPy,regular,Data Engineering,Mid
91,Spark,regular,Data Engineering,Mid
91,Pandas,regular,Data Engineering,Mid
91,SQL,regular,Data Engineering,Mid
91,Python,regular,Data Engineering,Mid
92,Python,advanced,Data Engineering,Mid
92,Snowflake,regular,Data Engineering,Mid
92,Databricks,regular,Data Engineering,Mid
92,Scala,regular,Data Engineering,Mid
92,Apache Spark,regular,Data Engineering,Mid
92,Airflow,junior,Data Engineering,Mid
92,Docker,junior,Data Engineering,Mid
92,Kafka,junior,Data Engineering,Mid
93,Power BI,advanced,Data Analysis & BI,Senior
93,Python,advanced,Data Analysis & BI,Senior
93,SQL,advanced,Data Analysis & BI,Senior
93,BigQuery,regular,Data Analysis & BI,Senior
93,AWS,regular,Data Analysis & BI,Senior
93,Data Warehousing,regular,Data Analysis & BI,Senior
94,Azure,advanced,Data Engineering,Senior
94,Data Intelligence,advanced,Data Engineering,Senior
94,SQL,advanced,Data Engineering,Senior
94,ETL,regular,Data Engineering,Senior
95,Machine Learning,advanced,Data Science,Senior
95,SQL,advanced,Data Science,Senior
95,Python,advanced,Data Science,Senior
95,Probability and Statistics,advanced,Data Science,Senior
95,C++,nice to have,Data Science,Senior
95,JavaScript,nice to have,Data Science,Senior
95,Scala,nice to have,Data Science,Senior
96,Power Platform,advanced,Data Engineering,Senior
96,Copilot,regular,Data Engineering,Senior
96,Power BI,regular,Data Engineering,Senior
96,Azure,regular,Data Engineering,Senior
96,Power Apps,regular,Data Engineering,Senior
96,Power Automate,regular,Data Engineering,Senior
96,TypeScript,regular,Data Engineering,Senior
96,JavaScript,regular,Data Engineering,Senior
96,Azure DevOps,nice to have,Data Engineering,Senior
97,SAP,advanced,Data Engineering,Senior
97,Nvidia Omniverse,regular,Data Engineering,Senior
97,Databricks,regular,Data Engineering,Senior
98,JSON,regular,Data Engineering,Mid
98,XML,regular,Data Engineering,Mid
98,Postman,regular,Data Engineering,Mid
98,SQL,regular,Data Engineering,Mid
98,GitLab,regular,Data Engineering,Mid
98,CI/CD,regular,Data Engineering,Mid
98,Jira,regular,Data Engineering,Mid
98,Confluence,regular,Data Engineering,Mid
98,Kibana,regular,Data Engineering,Mid
99,Cloudera,advanced,Data Engineering,Senior
99,Linux,advanced,Data Engineering,Senior
99,Hadoop,regular,Data Engineering,Senior
99,Jenkins,regular,Data Engineering,Senior
99,Ansible,regular,Data Engineering,Senior
99,s3,nice to have,Data Engineering,Senior
100,Large Language Models,regular,Data Science,Senior
100,Azure,regular,Data Science,Senior
100,Python,regular,Data Science,Senior
100,Generative AI,regular,Data Science,Senior
101,Power Automate,nice to have,Unclassified,Junior
101,Power Platform,nice to have,Unclassified,Junior
101,Power Automate,nice to have,Unclassified,Junior
102,Oracle,advanced,Database Administration,Mid
102,Oracle,regular,Database Administration,Mid
102,Oracle,regular,Database Administration,Mid
102,SOA,regular,Database Administration,Mid
102,SOAP,regular,Database Administration,Mid
102,XQUERY,regular,Database Administration,Mid
102,XSLT,regular,Database Administration,Mid
102,Data Integration,regular,Database Administration,Mid
102,SQL,junior,Database Administration,Mid
103,T-SQL,advanced,Database Administration,Senior
103,SQL Server,advanced,Database Administration,Senior
103,OLTP,advanced,Database Administration,Senior
104,Azure,regular,Data Analysis & BI,Mid
104,OR,regular,Data Analysis & BI,Mid
105,GCP,master,Data Engineering,Senior
105,BigQuery,master,Data Engineering,Senior
105,SQL,master,Data Engineering,Senior
105,Python,advanced,Data Engineering,Senior
106,ETL,regular,Data Engineering,Mid
106,Hadoop,regular,Data Engineering,Mid
106,SQL,regular,Data Engineering,Mid
106,Python,regular,Data Engineering,Mid
107,GCP,regular,Specialist / Other,Mid
107,Cloud FinOps,regular,Specialist / Other,Mid
107,Ansible,regular,Specialist / Other,Mid
107,Terraform,regular,Specialist / Other,Mid
108,Python,regular,Data Engineering,Mid
108,Linux,regular,Data Engineering,Mid
109,BI,regular,Specialist / Other,Senior
109,DWH,regular,Specialist / Other,Senior
110,SQL,regular,Data Engineering,Mid
110,Python,regular,Data Engineering,Mid
111,Machine Learning,regular,Data Science,Senior
111,LLMs,regular,Data Science,Senior
111,PyTorch,regular,Data Science,Senior
111,Spark,regular,Data Science,Senior
111,Docker,regular,Data Science,Senior
111,TensorFlow,regular,Data Science,Senior
111,Kubernetes,regular,Data Science,Senior
111,Kafka,regular,Data Science,Senior
111,Deep Learning,regular,Data Science,Senior
111,Python,regular,Data Science,Senior
112,GCP,advanced,Data Engineering,Senior
112,BigQuery,advanced,Data Engineering,Senior
