Job ID,Technology,Experience Level,Category,Experience
11,C++,advanced,Data Science,Manager / C-level
11,Java,advanced,Data Science,Manager / C-level
12,Python,regular,Data Engineering,Mid
12,SQL,regular,Data Engineering,Mid
12,GCP,regular,Data Engineering,Mid
12,Airflow,regular,Data Engineering,Mid
12,Databases,regular,Data Engineering,Mid
12,Docker,regular,Data Engineering,Mid
12,BigQuery,regular,Data Engineering,Mid
12,Azure,nice to have,Data Engineering,Mid
12,CI/CD,nice to have,Data Engineering,Mid
13,Snowflake,advanced,Data Analysis & BI,Senior
13,SQL,advanced,Data Analysis & BI,Senior
13,ETL,advanced,Data Analysis & BI,Senior
13,AWS,regular,Data Analysis & BI,Senior
14,DBT,regular,Data Architecture,Mid
14,Data Vault,regular,Data Architecture,Mid
14,Snowflake,regular,Data Architecture,Mid
14,SQL,regular,Data Architecture,Mid
14,Python,regular,Data Architecture,Mid
14,AWS,junior,Data Architecture,Mid
15,VBA,master,Data Engineering,Mid
15,SQL,master,Data Engineering,Mid
15,T-SQL,advanced,Data Engineering,Mid
15,SQL Server,advanced,Data Engineering,Mid
15,Databases,advanced,Data Engineering,Mid
15,Data Integration,advanced,Data Engineering,Mid
16,data vault 2.0,advanced,Data Architecture,Mid
16,Snowflake,advanced,Data Architecture,Mid
16,DBT,advanced,Data Architecture,Mid
16,AWS,advanced,Data Architecture,Mid
17,AWS,regular,Data Engineering,Mid
17,Python,regular,Data Engineering,Mid
17,Databricks,regular,Data Engineering,Mid
17,Spark,regular,Data Engineering,Mid
17,DBT,regular,Data Engineering,Mid
17,SQL,regular,Data Engineering,Mid
17,CI/CD,nice to have,Data Engineering,Mid
17,Airflow,nice to have,Data Engineering,Mid
17,Dagster,nice to have,Data Engineering,Mid
18,GCP,regular,Data Engineering,Mid
18,CI/CD,regular,Data Engineering,Mid
18,Cloud,regular,Data Engineering,Mid
18,BigQuery,regular,Data Engineering,Mid
18,Java,regular,Data Engineering,Mid
18,Dataproc,regular,Data Engineering,Mid
18,Kubernetes,regular,Data Engineering,Mid
19,SQL,advanced,Data Analysis & BI,Senior
19,Power BI,advanced,Data Analysis & BI,Senior
19,DAX,advanced,Data Analysis & BI,Senior
20,Hadoop,master,Data Engineering,Senior
20,Hive,master,Data Engineering,Senior
20,HDFS,master,Data Engineering,Senior
20,Apache Spark,master,Data Engineering,Senior
20,Scala,regular,Data Engineering,Senior
20,GCP,regular,Data Engineering,Senior
20,SQL,regular,Data Engineering,Senior
20,CI/CD,regular,Data Engineering,Senior
20,Bigquery,nice to have,Data Engineering,Senior
20,Cloud Dataflow,nice to have,Data Engineering,Senior
21,PySpark,advanced,Data Engineering,Mid
21,Azure,advanced,Data Engineering,Mid
21,Databricks,advanced,Data Engineering,Mid
21,SQL,advanced,Data Engineering,Mid
21,Python,advanced,Data Engineering,Mid
22,PostgreSQL,advanced,Data Architecture,Senior
22,ETL tools,advanced,Data Architecture,Senior
22,MySQL,advanced,Data Architecture,Senior
22,MongoDB,advanced,Data Architecture,Senior
22,SQL,advanced,Data Architecture,Senior
22,Enterprise Architect,advanced,Data Architecture,Senior
22,DWH,advanced,Data Architecture,Senior
22,Python,regular,Data Architecture,Senior
23,PostgreSQL,advanced,Data Analysis & BI,Senior
23,SQL Server,advanced,Data Analysis & BI,Senior
23,Microsoft BI,advanced,Data Analysis & BI,Senior
23,DAX,advanced,Data Analysis & BI,Senior
23,Databricks,advanced,Data Analysis & BI,Senior
23,SQL,advanced,Data Analysis & BI,Senior
23,Microsoft Fabric,advanced,Data Analysis & BI,Senior
23,RLS,regular,Data Analysis & BI,Senior
23,Python,regular,Data Analysis & BI,Senior
24,ETL,regular,Data Engineering,Senior
24,Spark,regular,Data Engineering,Senior
24,Hadoop,regular,Data Engineering,Senior
24,Kafka,regular,Data Engineering,Senior
24,Java,regular,Data Engineering,Senior
24,Python,regular,Data Engineering,Senior
25,Flink,regular,Data Engineering,Senior
25,Java,regular,Data Engineering,Senior
25,Python,regular,Data Engineering,Senior
25,Dremio,regular,Data Engineering,Senior
25,Apache Spark,regular,Data Engineering,Senior
25,DataMesh,nice to have,Data Engineering,Senior
26,Grafana,advanced,Data Science,Senior
26,Artificial Intelligence,advanced,Data Science,Senior
26,Sinequa,regular,Data Science,Senior
27,Django,advanced,Data Engineering,Senior
27,Snowflake,advanced,Data Engineering,Senior
27,SQL,advanced,Data Engineering,Senior
27,Python,advanced,Data Engineering,Senior
27,AWS,nice to have,Data Engineering,Senior
27,Amazon RDS SQL Database,nice to have,Data Engineering,Senior
27,TypeScript,nice to have,Data Engineering,Senior
27,Flyway,nice to have,Data Engineering,Senior
27,React,nice to have,Data Engineering,Senior
27,dash,nice to have,Data Engineering,Senior
28,Microsoft Fabric,regular,Data Engineering,Mid
28,Data Factory,regular,Data Engineering,Mid
28,REST API,regular,Data Engineering,Mid
28,ETL,regular,Data Engineering,Mid
28,ELT,regular,Data Engineering,Mid
28,SaaS,regular,Data Engineering,Mid
28,Python,regular,Data Engineering,Mid
28,Azure,regular,Data Engineering,Mid
28,IaC,regular,Data Engineering,Mid
28,CI/CD,regular,Data Engineering,Mid
29,Python,advanced,Data Science,Mid
29,Azure,regular,Data Science,Mid
29,SQL,junior,Data Science,Mid
30,SQL,advanced,Data Analysis & BI,Mid
30,Celonis,advanced,Data Analysis & BI,Mid
30,data mining,regular,Data Analysis & BI,Mid
30,Python,regular,Data Analysis & BI,Mid
30,Matlab,regular,Data Analysis & BI,Mid
30,R,regular,Data Analysis & BI,Mid
31,DWH,advanced,Data Engineering,Senior
31,Azure,advanced,Data Engineering,Senior
31,SQL,advanced,Data Engineering,Senior
31,Python,advanced,Data Engineering,Senior
32,Python,regular,Data Engineering,Senior
32,Machine Learning,regular,Data Engineering,Senior
32,AWS,nice to have,Data Engineering,Senior
32,Azure,nice to have,Data Engineering,Senior
32,GCP,nice to have,Data Engineering,Senior
33,JSON,regular,Data Engineering,Mid
33,XML,regular,Data Engineering,Mid
33,Postman,regular,Data Engineering,Mid
33,SQL,regular,Data Engineering,Mid
33,GitLab,regular,Data Engineering,Mid
33,CI/CD,regular,Data Engineering,Mid
33,Jira,regular,Data Engineering,Mid
33,Confluence,regular,Data Engineering,Mid
33,Kibana,regular,Data Engineering,Mid
34,Python,master,Data Science,Senior
34,Machine Learning,master,Data Science,Senior
34,SQL,advanced,Data Science,Senior
35,Docker,regular,Data Engineering,Mid
35,Kubernetes,regular,Data Engineering,Mid
35,Oracle,regular,Data Engineering,Mid
35,Teradata,regular,Data Engineering,Mid
35,ETL,regular,Data Engineering,Mid
35,Azure,regular,Data Engineering,Mid
36,SQL,regular,Data Analysis & BI,Senior
36,Python,regular,Data Analysis & BI,Senior
36,QlikSense or Tableau,regular,Data Analysis & BI,Senior
37,BI,master,Data Engineering,Mid
37,Python,advanced,Data Engineering,Mid
37,PostgreSQL,advanced,Data Engineering,Mid
37,Looker,regular,Data Engineering,Mid
37,Airflow,regular,Data Engineering,Mid
37,Kafka,regular,Data Engineering,Mid
38,Azure,advanced,Data Engineering,Senior
38,Databricks,advanced,Data Engineering,Senior
38,SQL,advanced,Data Engineering,Senior
38,Python,advanced,Data Engineering,Senior
38,Airflow,regular,Data Engineering,Senior
38,Apache Spark,regular,Data Engineering,Senior
38,Apache Kafka,nice to have,Data Engineering,Senior
38,DBT,nice to have,Data Engineering,Senior
39,Azure Data Factory,regular,Data Engineering,Mid
39,Databricks,regular,Data Engineering,Mid
39,Airflow,regular,Data Engineering,Mid
39,ETL tools,regular,Data Engineering,Mid
39,Azure,regular,Data Engineering,Mid
40,Oracle CPQ,regular,Unclassified,Mid
40,Revalize CPQ,regular,Unclassified,Mid
40,Tacton CPQ,regular,Unclassified,Mid
40,Infor CPQ,regular,Unclassified,Mid
40,CPQ,regular,Unclassified,Mid
41,Airflow,advanced,Data Engineering,Senior
41,Databricks,advanced,Data Engineering,Senior
41,GCP,advanced,Data Engineering,Senior
42,Oracle,advanced,Data Engineering,Mid
42,Database,advanced,Data Engineering,Mid
42,SQL,regular,Data Engineering,Mid
42,MongoDB,regular,Data Engineering,Mid
42,PostgreSQL,regular,Data Engineering,Mid
42,Teradata,regular,Data Engineering,Mid
42,Hadoop,regular,Data Engineering,Mid
43,Snowflake,advanced,Data Engineering,Senior
43,AWS,advanced,Data Engineering,Senior
44,Data Engineering,advanced,Database Administration,Senior
44,Azure SQL,regular,Database Administration,Senior
44,Azure Database,regular,Database Administration,Senior
44,Power Query,regular,Database Administration,Senior
44,Python,regular,Database Administration,Senior
44,ETL,regular,Database Administration,Senior
44,ETL tools,regular,Database Administration,Senior
45,PostgreSQL,master,Data Architecture,Senior
45,MongoDB / Firestore,master,Data Architecture,Senior
45,Redis,master,Data Architecture,Senior
45,Python,master,Data Architecture,Senior
45,Apache Airflow,master,Data Architecture,Senior
45,ETL,master,Data Architecture,Senior
45,GCP,master,Data Architecture,Senior
45,Docker,master,Data Architecture,Senior
45,Kubernetes,master,Data Architecture,Senior
46,Artificial Intelligence,advanced,Unclassified,Mid
46,Cybersecurity,advanced,Unclassified,Mid
46,GitHub,regular,Unclassified,Mid
46,Jira,regular,Unclassified,Mid
46,Google Workspace,regular,Unclassified,Mid
46,Rodo,nice to have,Unclassified,Mid
47,Business Intelligence,regular,Data Engineering,Mid
47,SQL,regular,Data Engineering,Mid
47,Teradata,regular,Data Engineering,Mid
47,Snowflake,regular,Data Engineering,Mid
47,Databricks,regular,Data Engineering,Mid
47,Machine Learning,regular,Data Engineering,Mid
47,Artificial Intelligence,regular,Data Engineering,Mid
47,Python,regular,Data Engineering,Mid
48,VBA,regular,Unclassified,Mid
48,Tableau,regular,Unclassified,Mid
48,CRM,regular,Unclassified,Mid
48,Microsoft Excel,regular,Unclassified,Mid
48,Power BI,regular,Unclassified,Mid
49,MongoDB,regular,Data Engineering,Mid
49,MySQL,regular,Data Engineering,Mid
49,Oracle,regular,Data Engineering,Mid
49,Java,regular,Data Engineering,Mid
49,Python,regular,Data Engineering,Mid
50,Power BI,advanced,Data Analysis & BI,Mid
50,SQL Server,advanced,Data Analysis & BI,Mid
50,ETL tools,regular,Data Analysis & BI,Mid
50,Python,junior,Data Analysis & BI,Mid
50,Azure,nice to have,Data Analysis & BI,Mid
51,UX,advanced,Unclassified,Mid
51,SQL,advanced,Unclassified,Mid
51,A/B Tests,advanced,Unclassified,Mid
52,PostgreSQL,regular,Database Administration,Mid
52,Power BI,regular,Database Administration,Mid
52,SQL Server,regular,Database Administration,Mid
52,Oracle,regular,Database Administration,Mid
52,Tableau,nice to have,Database Administration,Mid
52,SSRS,nice to have,Database Administration,Mid
53,Microsoft Identity Manager (MIM),regular,Data Engineering,Mid
53,SQL,regular,Data Engineering,Mid
53,Active Directory,regular,Data Engineering,Mid
53,.Net (C#),nice to have,Data Engineering,Mid
54,DBT,advanced,Data Architecture,Senior
54,Data Vault,advanced,Data Architecture,Senior
54,Snowflake,advanced,Data Architecture,Senior
54,SQL,advanced,Data Architecture,Senior
54,Python,advanced,Data Architecture,Senior
54,AWS,regular,Data Architecture,Senior
54,Matillion,nice to have,Data Architecture,Senior
55,Informatica Powercenter,master,Data Engineering,Senior
55,PostgreSQL,advanced,Data Engineering,Senior
55,GCP,advanced,Data Engineering,Senior
55,Oracle,advanced,Data Engineering,Senior
56,Python,advanced,Data Science,Mid
56,AWS,regular,Data Science,Mid
56,Azure,regular,Data Science,Mid
56,Docker,regular,Data Science,Mid
56,GCP,regular,Data Science,Mid
56,SQL,regular,Data Science,Mid
56,CI/CD,regular,Data Science,Mid
57,NumPy,advanced,Data Science,Senior
57,Pandas,advanced,Data Science,Senior
57,Python,advanced,Data Science,Senior
58,PyTorch,advanced,Data Science,Senior
58,Machine Learning,regular,Data Science,Senior
58,Machine Learning,regular,Data Science,Senior
58,Artificial Intelligence,regular,Data Science,Senior
59,SQL,advanced,Data Engineering,Mid
59,ETL tools,advanced,Data Engineering,Mid
59,Cloud,regular,Data Engineering,Mid
59,Python,regular,Data Engineering,Mid
59,Shell,regular,Data Engineering,Mid
59,Bash,regular,Data Engineering,Mid
60,Python,regular,Data Engineering,Mid
60,Azure,regular,Data Engineering,Mid
60,Databricks,regular,Data Engineering,Mid
60,Apache Spark,regular,Data Engineering,Mid
60,Snowflake,junior,Data Engineering,Mid
61,CI/CD,advanced,Data Engineering,Senior
61,ETL,advanced,Data Engineering,Senior
61,GCP,advanced,Data Engineering,Senior
61,AWS,nice to have,Data Engineering,Senior
61,CRM,nice to have,Data Engineering,Senior
61,Azure,nice to have,Data Engineering,Senior
62,Azure,advanced,Data Engineering,Senior
62,Data Lakehouse,regular,Data Engineering,Senior
62,Synapse,regular,Data Engineering,Senior
62,Databricks,regular,Data Engineering,Senior
62,Delta Lake,regular,Data Engineering,Senior
62,SQL,regular,Data Engineering,Senior
62,Apache Spark,regular,Data Engineering,Senior
62,Microsoft Fabric,junior,Data Engineering,Senior
63,Relacyjne Bazy Danych,advanced,Database Administration,Senior
63,PostgreSQL,regular,Database Administration,Senior
63,MySQL,regular,Database Administration,Senior
63,SQL Server,regular,Database Administration,Senior
63,Oracle,regular,Database Administration,Senior
63,Enterprise Architect,regular,Database Administration,Senior
64,Tableau,nice to have,Data Engineering,Mid
65,PostgreSQL,regular,Data Analysis & BI,Senior
65,ETL,regular,Data Analysis & BI,Senior
65,ETL tools,regular,Data Analysis & BI,Senior
65,SQL,regular,Data Analysis & BI,Senior
65,Oracle,regular,Data Analysis & BI,Senior
65,Python,regular,Data Analysis & BI,Senior
65,Enterprise Architect,regular,Data Analysis & BI,Senior
66,Scala,regular,Data Engineering,Mid
66,Apache Spark,regular,Data Engineering,Mid
66,SQL Server,regular,Data Engineering,Mid
66,Python,regular,Data Engineering,Mid
66,Apache Hadoop,regular,Data Engineering,Mid
66,Databricks,nice to have,Data Engineering,Mid
67,SQL,advanced,Data Analysis & BI,Mid
67,Python,advanced,Data Analysis & BI,Mid
67,Scala,advanced,Data Analysis & BI,Mid
67,Power BI,advanced,Data Analysis & BI,Mid
68,AWS,regular,Data Architecture,Mid
68,ETL,regular,Data Architecture,Mid
68,ELT,regular,Data Architecture,Mid
68,Data Warehousing,regular,Data Architecture,Mid
68,Terraform,regular,Data Architecture,Mid
68,CloudFormation,regular,Data Architecture,Mid
68,SQL,regular,Data Architecture,Mid
68,Python,regular,Data Architecture,Mid
68,Snowflake,nice to have,Data Architecture,Mid
69,SQL,advanced,Data Analysis & BI,Mid
69,Qlik,regular,Data Analysis & BI,Mid
69,Tableau,regular,Data Analysis & BI,Mid
69,BI,regular,Data Analysis & BI,Mid
69,Power BI,regular,Data Analysis & BI,Mid
69,GCP,nice to have,Data Analysis & BI,Mid
69,BigQuery,nice to have,Data Analysis & BI,Mid
70,Databricks,advanced,Data Engineering,Senior
70,Python,advanced,Data Engineering,Senior
70,Apache Spark,advanced,Data Engineering,Senior
70,SQL,advanced,Data Engineering,Senior
70,Azure,regular,Data Engineering,Senior
70,AWS,regular,Data Engineering,Senior
71,Power BI,advanced,Data Analysis & BI,Senior
71,SQL,advanced,Data Analysis & BI,Senior
71,Power Automate,advanced,Data Analysis & BI,Senior
71,Snowflake,nice to have,Data Analysis & BI,Senior
71,Python,nice to have,Data Analysis & BI,Senior
72,Azure,advanced,Data Engineering,Senior
72,Synapse Analytics,advanced,Data Engineering,Senior
72,Databricks,advanced,Data Engineering,Senior
72,SQL,advanced,Data Engineering,Senior
72,Python,advanced,Data Engineering,Senior
72,Microsoft Fabric,nice to have,Data Engineering,Senior
73,Data Warehouse,regular,Data Engineering,Mid
73,SQL,regular,Data Engineering,Mid
73,ETL,regular,Data Engineering,Mid
73,Azure,nice to have,Data Engineering,Mid
73,Databricks,nice to have,Data Engineering,Mid
74,DBT,advanced,Data Engineering,Senior
74,Snowflake,advanced,Data Engineering,Senior
75,AWS,advanced,Data Science,Senior
75,CI/CD,advanced,Data Science,Senior
75,PySpark,regular,Data Science,Senior
75,Hadoop,regular,Data Science,Senior
75,Python,regular,Data Science,Senior
76,Unix,master,Data Engineering,Senior
76,Data Build Tool,advanced,Data Engineering,Senior
76,Git,advanced,Data Engineering,Senior
76,XML,advanced,Data Engineering,Senior
76,GitFlow,advanced,Data Engineering,Senior
76,JSON,advanced,Data Engineering,Senior
76,YAML,advanced,Data Engineering,Senior
76,Snowflake,advanced,Data Engineering,Senior
76,SQL,advanced,Data Engineering,Senior
77,SQL,master,Data Engineering,Senior
77,GCP,advanced,Data Engineering,Senior
77,BigQuery,advanced,Data Engineering,Senior
77,Power BI,advanced,Data Engineering,Senior
77,Python,advanced,Data Engineering,Senior
78,Power BI,regular,Unclassified,Mid
78,SQL,regular,Unclassified,Mid
78,Python,regular,Unclassified,Mid
78,ETL,regular,Unclassified,Mid
78,DAX,regular,Unclassified,Mid
79,Oracle,advanced,Data Engineering,Senior
79,Unix,advanced,Data Engineering,Senior
79,Oracle,regular,Data Engineering,Senior
79,SQL,regular,Data Engineering,Senior
79,Perl,regular,Data Engineering,Senior
79,Jenkins,regular,Data Engineering,Senior
79,Ansible,regular,Data Engineering,Senior
79,GitHub,regular,Data Engineering,Senior
79,Jira,nice to have,Data Engineering,Senior
80,SQL,regular,Data Engineering,Mid
80,T-SQL,regular,Data Engineering,Mid
80,SSRS,regular,Data Engineering,Mid
80,SSAS,regular,Data Engineering,Mid
81,ETL,regular,Data Analysis & BI,Senior
81,ETL tools,regular,Data Analysis & BI,Senior
81,PySpark,regular,Data Analysis & BI,Senior
81,Jira,regular,Data Analysis & BI,Senior
81,SQL,regular,Data Analysis & BI,Senior
81,Python,regular,Data Analysis & BI,Senior
81,Enterprise Architect,regular,Data Analysis & BI,Senior
82,SQL,regular,Data Engineering,Mid
82,Python,regular,Data Engineering,Mid
82,Jira,regular,Data Engineering,Mid
82,GitHub,regular,Data Engineering,Mid
82,Datadog,regular,Data Engineering,Mid
82,API,regular,Data Engineering,Mid
82,Grafana,regular,Data Engineering,Mid
82,Tableau,regular,Data Engineering,Mid
82,ETL tools,regular,Data Engineering,Mid
84,Jira,advanced,Database Administration,Senior
84,Confluence,advanced,Database Administration,Senior
84,Ansible,advanced,Database Administration,Senior
84,Linux/Unix,advanced,Database Administration,Senior
84,Oracle WebLogic,advanced,Database Administration,Senior
84,SQL,advanced,Database Administration,Senior
84,Oracle Data Guard,advanced,Database Administration,Senior
84,Oracle RAC,advanced,Database Administration,Senior
84,oracle database,advanced,Database Administration,Senior
85,AWS,advanced,Data Engineering,Senior
85,Bash,advanced,Data Engineering,Senior
85,Python,advanced,Data Engineering,Senior
85,IaC,advanced,Data Engineering,Senior
85,CI/CD,advanced,Data Engineering,Senior
86,Python,nice to have,Data Engineering,Senior
86,SQL,nice to have,Data Engineering,Senior
86,Spark,nice to have,Data Engineering,Senior
86,Scala,nice to have,Data Engineering,Senior
86,PySpark,nice to have,Data Engineering,Senior
86,ETL,nice to have,Data Engineering,Senior
87,Machine Learning,advanced,Data Science,Senior
87,SQL,advanced,Data Science,Senior
87,Python,advanced,Data Science,Senior
88,Power BI,advanced,Data Analysis & BI,Mid
88,SQL,advanced,Data Analysis & BI,Mid
88,DAX,advanced,Data Analysis & BI,Mid
88,Snowflake,nice to have,Data Analysis & BI,Mid
88,Dynamics 365,nice to have,Data Analysis & BI,Mid
89,Software Development,advanced,Data Engineering,Senior
89,Python,advanced,Data Engineering,Senior
89,PySpark,regular,Data Engineering,Senior
89,Azure,regular,Data Engineering,Senior
89,AWS,regular,Data Engineering,Senior
90,Oracle,advanced,Database Administration,Mid
90,SQL,advanced,Database Administration,Mid
90,Apex,regular,Database Administration,Mid
90,Relational Databases,regular,Database Administration,Mid
90,Oracle,regular,Database Administration,Mid
90,CI/CD,junior,Database Administration,Mid
91,Bash,advanced,Database Administration,Senior
91,Databases,advanced,Database Administration,Senior
91,Oracle,advanced,Database Administration,Senior
91,Oracle,advanced,Database Administration,Senior
91,Oracle,advanced,Database Administration,Senior
91,SQL,regular,Database Administration,Senior
91,Linux OS,regular,Database Administration,Senior
91,Virtualization,junior,Database Administration,Senior
91,Python,nice to have,Database Administration,Senior
92,Tableau,regular,Unclassified,Mid
92,Tableau,regular,Unclassified,Mid
92,QlikSense,nice to have,Unclassified,Mid
93,PySpark,advanced,Data Engineering,Senior
93,Azure,advanced,Data Engineering,Senior
93,Databricks,advanced,Data Engineering,Senior
93,Python,advanced,Data Engineering,Senior
93,Snowflake,nice to have,Data Engineering,Senior
94,PySpark,advanced,Data Engineering,Senior
94,Azure,advanced,Data Engineering,Senior
94,Databricks,advanced,Data Engineering,Senior
94,Python,advanced,Data Engineering,Senior
94,Azure DevOps,regular,Data Engineering,Senior
94,DBT,nice to have,Data Engineering,Senior
94,DLT,nice to have,Data Engineering,Senior
94,Docker,nice to have,Data Engineering,Senior
94,Data Vault,nice to have,Data Engineering,Senior
95,Database administration,advanced,Database Administration,Mid
95,SQL Server,advanced,Database Administration,Mid
95,Powershell,advanced,Database Administration,Mid
96,Looker,advanced,Unclassified,Senior
96,GCP,advanced,Unclassified,Senior
96,Looker,advanced,Unclassified,Senior
96,Airflow,regular,Unclassified,Senior
96,DBT,regular,Unclassified,Senior
96,dataform,regular,Unclassified,Senior
96,Azure,regular,Unclassified,Senior
96,DAX,regular,Unclassified,Senior
96,SQL,regular,Unclassified,Senior
96,SSAS,regular,Unclassified,Senior
97,redhat,regular,Database Administration,Mid
97,Linux,regular,Database Administration,Mid
97,Oracle,regular,Database Administration,Mid
97,Oracle,regular,Database Administration,Mid
97,Redis,nice to have,Database Administration,Mid
97,PostgreSQL,nice to have,Database Administration,Mid
97,Shell,nice to have,Database Administration,Mid
97,Perl,nice to have,Database Administration,Mid
97,Python,nice to have,Database Administration,Mid
97,Cassandra,nice to have,Database Administration,Mid
98,Apache Hadoop,master,Database Administration,Mid
98,Apache Spark,nice to have,Database Administration,Mid
99,Power BI,master,Data Engineering,Senior
99,DAX,advanced,Data Engineering,Senior
99,SQL,advanced,Data Engineering,Senior
99,Microsoft Dynamics CRM,nice to have,Data Engineering,Senior
99,Business Central,nice to have,Data Engineering,Senior
99,Google Analytics,nice to have,Data Engineering,Senior
100,Azure,advanced,Data Science,Mid
100,Python,advanced,Data Science,Mid
100,Machine Learning,advanced,Data Science,Mid
101,AWS,advanced,Data Engineering,Mid
101,Spark,advanced,Data Engineering,Mid
101,SQL,advanced,Data Engineering,Mid
101,Python,advanced,Data Engineering,Mid
101,Data Integration,advanced,Data Engineering,Mid
101,Hadoop,regular,Data Engineering,Mid
101,Iceberg,nice to have,Data Engineering,Mid
101,Hive,nice to have,Data Engineering,Mid
102,GenAI,advanced,Data Science,Senior
102,Machine Learning,advanced,Data Science,Senior
102,SQL,advanced,Data Science,Senior
102,Python,advanced,Data Science,Senior
102,Vertex AI,regular,Data Science,Senior
102,Cloud,regular,Data Science,Senior
102,GCP,regular,Data Science,Senior
102,Terraform,regular,Data Science,Senior
102,BigQuery,regular,Data Science,Senior
102,Cloud Run,regular,Data Science,Senior
103,SQL,advanced,Data Engineering,Senior
103,Python,advanced,Data Engineering,Senior
103,BigQuery,advanced,Data Engineering,Senior
103,Spark,advanced,Data Engineering,Senior
103,GCP,advanced,Data Engineering,Senior
103,Ansible,advanced,Data Engineering,Senior
104,Data Warehousing,advanced,Data Science,Senior
104,dimensional modeling,advanced,Data Science,Senior
104,PostgreSQL,nice to have,Data Science,Senior
104,data vault 2.0,nice to have,Data Science,Senior
104,Snowflake,nice to have,Data Science,Senior
104,Oracle,nice to have,Data Science,Senior
105,ETL,advanced,Data Engineering,Senior
105,Java,advanced,Data Engineering,Senior
105,SQL,advanced,Data Engineering,Senior
105,Python,advanced,Data Engineering,Senior
106,SQL Server,advanced,Unclassified,Senior
106,SSIS,advanced,Unclassified,Senior
106,SSRS,advanced,Unclassified,Senior
106,ETL tools,regular,Unclassified,Senior
106,Power BI,regular,Unclassified,Senior
106,Azure DevOps,nice to have,Unclassified,Senior
107,"Data Guard, RMAN, Data Pump",advanced,Database Administration,Senior
107,Linux,advanced,Database Administration,Senior
107,Oracle,advanced,Database Administration,Senior
107,Oracle GoldenGate,junior,Database Administration,Senior
107,RAC (ASM) environment (19c),junior,Database Administration,Senior
108,Python,advanced,Data Engineering,Senior
108,Databricks,advanced,Data Engineering,Senior
108,SQL,advanced,Data Engineering,Senior
108,BI Backend,advanced,Data Engineering,Senior
108,Azure,advanced,Data Engineering,Senior
108,Data Factory,regular,Data Engineering,Senior
109,SQL,advanced,Data Science,Manager / C-level
109,JavaScript,advanced,Data Science,Manager / C-level
109,Python,advanced,Data Science,Manager / C-level
109,Machine Learning,regular,Data Science,Manager / C-level
109,CI/CD,regular,Data Science,Manager / C-level
109,Artificial Intelligence,regular,Data Science,Manager / C-level
110,Airflow,regular,Data Science,Mid
110,Artificial Intelligence,regular,Data Science,Mid
110,Azure,regular,Data Science,Mid
110,Kafka,regular,Data Science,Mid
110,Python,regular,Data Science,Mid
111,Qlik,regular,Unclassified,Mid
111,QlikSense,regular,Unclassified,Mid
111,Qlik Server,regular,Unclassified,Mid
112,PostgreSQL,advanced,Unclassified,Mid
112,Ansible,advanced,Unclassified,Mid
112,Docker,advanced,Unclassified,Mid
112,Hadoop,advanced,Unclassified,Mid
112,Kubernetes,advanced,Unclassified,Mid
112,Apache Hadoop,advanced,Unclassified,Mid
112,Apache Spark,advanced,Unclassified,Mid
113,GCP,regular,Unclassified,Mid
113,Cloud FinOps,regular,Unclassified,Mid
113,Ansible,regular,Unclassified,Mid
113,Terraform,regular,Unclassified,Mid
114,Python,junior,Data Engineering,Junior
114,RDBMS,junior,Data Engineering,Junior
114,DWH,junior,Data Engineering,Junior
114,Linux,junior,Data Engineering,Junior
114,Docker,junior,Data Engineering,Junior
