Job ID,Technology,Experience Level,Category,Experience
25,AWS,advanced,Data Engineering,Senior
25,PySpark,advanced,Data Engineering,Senior
25,Python,advanced,Data Engineering,Senior
25,Apache Spark,regular,Data Engineering,Senior
25,GitLab,regular,Data Engineering,Senior
25,CI/CD,regular,Data Engineering,Senior
25,Terraform,regular,Data Engineering,Senior
26,Bash,advanced,Database Administration,Senior
26,Databases,advanced,Database Administration,Senior
26,Oracle,advanced,Database Administration,Senior
26,Oracle,advanced,Database Administration,Senior
26,Oracle,advanced,Database Administration,Senior
26,SQL,regular,Database Administration,Senior
26,Linux OS,regular,Database Administration,Senior
26,Virtualization,junior,Database Administration,Senior
26,Python,nice to have,Database Administration,Senior
27,ETL,advanced,Data Engineering,Senior
27,Oracle,regular,Data Engineering,Senior
27,Oracle,regular,Data Engineering,Senior
28,data migration,regular,Unclassified,Mid
28,S/4HANA,junior,Unclassified,Mid
28,SAP ECC,junior,Unclassified,Mid
28,SAP Data Services,nice to have,Unclassified,Mid
28,SQL Server,nice to have,Unclassified,Mid
28,SAP LSMW,nice to have,Unclassified,Mid
29,SQL,advanced,Data Analysis & BI,Mid
29,Power BI,regular,Data Analysis & BI,Mid
29,Tableau,regular,Data Analysis & BI,Mid
29,Python,junior,Data Analysis & BI,Mid
30,Power BI,advanced,Data Analysis & BI,Senior
30,SQL,advanced,Data Analysis & BI,Senior
30,Snowflake,nice to have,Data Analysis & BI,Senior
30,Python,nice to have,Data Analysis & BI,Senior
31,Python,advanced,Data Engineering,Senior
31,Data Warehouse,advanced,Data Engineering,Senior
31,ETL,advanced,Data Engineering,Senior
31,Snowflake,nice to have,Data Engineering,Senior
32,SQL Server,regular,Unclassified,Mid
32,REST API,regular,Unclassified,Mid
32,T-SQL,junior,Unclassified,Mid
32,Neo4j,junior,Unclassified,Mid
32,VPN,junior,Unclassified,Mid
32,FTP,junior,Unclassified,Mid
32,SFTP,junior,Unclassified,Mid
32,Java,nice to have,Unclassified,Mid
32,Power BI,nice to have,Unclassified,Mid
33,Data analysis,advanced,Data Analysis & BI,Senior
33,SQL,advanced,Data Analysis & BI,Senior
33,Python,advanced,Data Analysis & BI,Senior
33,PySpark,nice to have,Data Analysis & BI,Senior
33,Hadoop,nice to have,Data Analysis & BI,Senior
33,SAS,nice to have,Data Analysis & BI,Senior
34,SQL,advanced,Database Administration,Senior
34,T-SQL,regular,Database Administration,Senior
34,Oracle,regular,Database Administration,Senior
34,ETL,regular,Database Administration,Senior
34,ETL tools,regular,Database Administration,Senior
34,Data Integration,regular,Database Administration,Senior
35,Azure DevOps,advanced,Data Architecture,Senior
35,Microsoft Fabric,advanced,Data Architecture,Senior
35,CI/CD,advanced,Data Architecture,Senior
35,Data Marts,advanced,Data Architecture,Senior
35,Data models,advanced,Data Architecture,Senior
36,Informatica Powercenter,regular,Data Engineering,Mid
36,Azure Databricks,regular,Data Engineering,Mid
36,Databricks,regular,Data Engineering,Mid
36,Power Center,regular,Data Engineering,Mid
36,SQL,regular,Data Engineering,Mid
36,Azure DevOps,regular,Data Engineering,Mid
37,Python,master,Data Analysis & BI,Mid
37,SQL,master,Data Analysis & BI,Mid
37,Azure Databricks,advanced,Data Analysis & BI,Mid
37,Reltio Cloud MDM,advanced,Data Analysis & BI,Mid
37,SAP MM,advanced,Data Analysis & BI,Mid
37,Syndigo Enterprise Data Suite,advanced,Data Analysis & BI,Mid
38,ETL,advanced,Unclassified,Senior
38,Spark,advanced,Unclassified,Senior
38,JSON,advanced,Unclassified,Senior
38,Azure,advanced,Unclassified,Senior
38,Databricks,advanced,Unclassified,Senior
38,SQL,advanced,Unclassified,Senior
38,Python,advanced,Unclassified,Senior
38,Scala,advanced,Unclassified,Senior
38,NoSQL,advanced,Unclassified,Senior
39,Data Lake,advanced,Data Engineering,Senior
39,Azure,advanced,Data Engineering,Senior
39,Azure Data Factory,advanced,Data Engineering,Senior
39,ETRM,advanced,Data Engineering,Senior
39,Databricks,regular,Data Engineering,Senior
40,SQL,regular,Data Analysis & BI,Mid
40,Git,regular,Data Analysis & BI,Mid
40,Spark,regular,Data Analysis & BI,Mid
40,Databricks,regular,Data Analysis & BI,Mid
40,Power BI,regular,Data Analysis & BI,Mid
41,SQL,regular,Database Administration,Mid
41,Oracle,regular,Database Administration,Mid
41,PostgreSQL,regular,Database Administration,Mid
41,Oracle,regular,Database Administration,Mid
41,ETL,regular,Database Administration,Mid
41,CI/CD,regular,Database Administration,Mid
41,Git,regular,Database Administration,Mid
42,Data Warehousing,advanced,Data Analysis & BI,Senior
43,SAS,regular,Unclassified,Mid
43,Oracle,regular,Unclassified,Mid
43,Oracle,regular,Unclassified,Mid
43,Azure,regular,Unclassified,Mid
43,Apache Kafka,regular,Unclassified,Mid
43,REST API,regular,Unclassified,Mid
43,DWH,regular,Unclassified,Mid
44,Spark,advanced,Data Engineering,Manager / C-level
44,Snowflake,advanced,Data Engineering,Manager / C-level
44,Databricks,advanced,Data Engineering,Manager / C-level
44,AWS,regular,Data Engineering,Manager / C-level
45,Azure,advanced,Data Science,Manager / C-level
45,Databricks,advanced,Data Science,Manager / C-level
45,Machine Learning,regular,Data Science,Manager / C-level
46,SQL,regular,Data Analysis & BI,Mid
46,Power BI,regular,Data Analysis & BI,Mid
46,Tableau,regular,Data Analysis & BI,Mid
46,Python,nice to have,Data Analysis & BI,Mid
46,R,nice to have,Data Analysis & BI,Mid
46,Mixpanel,nice to have,Data Analysis & BI,Mid
46,DBT,nice to have,Data Analysis & BI,Mid
47,ETL,advanced,Data Engineering,Senior
47,Java,advanced,Data Engineering,Senior
47,SQL,advanced,Data Engineering,Senior
47,Python,advanced,Data Engineering,Senior
48,SQL,junior,Data Analysis & BI,Junior
49,analiza ruchu marketingowego,advanced,Data Analysis & BI,Mid
49,Google Analytics,regular,Data Analysis & BI,Mid
49,Power BI,regular,Data Analysis & BI,Mid
49,Google Tag Manager,regular,Data Analysis & BI,Mid
49,SQL,regular,Data Analysis & BI,Mid
50,Airflow,master,Data Engineering,Senior
50,DBT,master,Data Engineering,Senior
50,GCP,master,Data Engineering,Senior
50,BigQuery,master,Data Engineering,Senior
50,Python,advanced,Data Engineering,Senior
51,SQL,advanced,Data Science,Senior
51,Python,advanced,Data Science,Senior
52,DBT,advanced,Data Engineering,Senior
52,Snowflake,advanced,Data Engineering,Senior
52,AWS,regular,Data Engineering,Senior
52,Azure,regular,Data Engineering,Senior
52,GitLab,regular,Data Engineering,Senior
53,Python,advanced,Data Science,Senior
53,SQL,advanced,Data Science,Senior
53,Spark,advanced,Data Science,Senior
53,TensorFlow,advanced,Data Science,Senior
53,PyTorch,advanced,Data Science,Senior
53,GCP/AWS/AZURE,regular,Data Science,Senior
54,Python,junior,Unclassified,Junior
54,RDBMS,junior,Unclassified,Junior
54,DWH,junior,Unclassified,Junior
54,Linux,junior,Unclassified,Junior
54,Docker,junior,Unclassified,Junior
54,Kubernetes,junior,Unclassified,Junior
54,Java,nice to have,Unclassified,Junior
54,Scala,nice to have,Unclassified,Junior
55,Algorithms,regular,Data Science,Mid
55,Python,regular,Data Science,Mid
55,Spark,regular,Data Science,Mid
55,Azure,nice to have,Data Science,Mid
55,GCP,nice to have,Data Science,Mid
55,Kubernetes,nice to have,Data Science,Mid
55,SQL,nice to have,Data Science,Mid
55,Databricks,nice to have,Data Science,Mid
55,BigQuery,nice to have,Data Science,Mid
56,SQL,advanced,Data Engineering,Senior
56,Python,advanced,Data Engineering,Senior
56,BigQuery,advanced,Data Engineering,Senior
56,Spark,advanced,Data Engineering,Senior
56,GCP,advanced,Data Engineering,Senior
56,Ansible,advanced,Data Engineering,Senior
57,Azure,advanced,Data Engineering,Senior
57,Databricks,advanced,Data Engineering,Senior
57,Data Lake,advanced,Data Engineering,Senior
57,Synapse,advanced,Data Engineering,Senior
57,Azure SQL,advanced,Data Engineering,Senior
57,Azure Data Factory,advanced,Data Engineering,Senior
57,Azure Data Explorer,advanced,Data Engineering,Senior
57,SQL,regular,Data Engineering,Senior
57,Python,regular,Data Engineering,Senior
58,Qlik Sense,regular,Database Administration,Mid
58,SQL,regular,Database Administration,Mid
58,BigQuery,nice to have,Database Administration,Mid
59,AWS,advanced,Data Engineering,Senior
59,CI/CD,advanced,Data Engineering,Senior
59,Spark,advanced,Data Engineering,Senior
59,Python,advanced,Data Engineering,Senior
59,Git,regular,Data Engineering,Senior
59,Databricks,regular,Data Engineering,Senior
59,SQL,regular,Data Engineering,Senior
60,Snowflake,regular,Data Engineering,Senior
60,Data Vault,regular,Data Engineering,Senior
60,AWS,regular,Data Engineering,Senior
60,SQL,regular,Data Engineering,Senior
60,NoSQL,regular,Data Engineering,Senior
61,QlikSense,regular,Unclassified,Mid
61,CI/CD,regular,Unclassified,Mid
61,SQL,regular,Unclassified,Mid
61,Hive,regular,Unclassified,Mid
62,ETL,advanced,Data Engineering,Mid
62,SQL Server,advanced,Data Engineering,Mid
62,SQL,advanced,Data Engineering,Mid
62,Python,advanced,Data Engineering,Mid
62,modelowanie danych,regular,Data Engineering,Mid
62,Skrypty automatyzujące,regular,Data Engineering,Mid
62,Google Ads / Meta Ads,nice to have,Data Engineering,Mid
62,Power BI / Tableau,nice to have,Data Engineering,Mid
63,Bash,advanced,Database Administration,Senior
63,Databases,advanced,Database Administration,Senior
63,Oracle,advanced,Database Administration,Senior
63,Oracle,advanced,Database Administration,Senior
63,Oracle,advanced,Database Administration,Senior
63,SQL,regular,Database Administration,Senior
63,Linux OS,regular,Database Administration,Senior
63,Virtualization,junior,Database Administration,Senior
63,Python,nice to have,Database Administration,Senior
64,AWS,advanced,Data Engineering,Mid
64,Snowflake,advanced,Data Engineering,Mid
64,Python,advanced,Data Engineering,Mid
65,Docker,advanced,Unclassified,Mid
65,Kubernetes,advanced,Unclassified,Mid
65,Scala,advanced,Unclassified,Mid
65,Apache Kafka,regular,Unclassified,Mid
65,Hive,regular,Unclassified,Mid
66,IBM,advanced,Data Engineering,Senior
66,Unix,regular,Data Engineering,Senior
66,Jenkins,regular,Data Engineering,Senior
66,GitHub,regular,Data Engineering,Senior
66,Linux,regular,Data Engineering,Senior
66,WebSphere MQ,regular,Data Engineering,Senior
66,SQL,regular,Data Engineering,Senior
67,Docker,advanced,Data Architecture,Senior
67,SQL,advanced,Data Architecture,Senior
67,Python,advanced,Data Architecture,Senior
67,Apache Spark,advanced,Data Architecture,Senior
67,AWS,regular,Data Architecture,Senior
67,Airflow,regular,Data Architecture,Senior
67,Kubernetes,regular,Data Architecture,Senior
67,Iceberg,nice to have,Data Architecture,Senior
67,Java,nice to have,Data Architecture,Senior
68,PySpark,regular,Data Engineering,Mid
68,Palantir,regular,Data Engineering,Mid
69,IDMC,regular,Unclassified,Manager / C-level
69,ETL,regular,Unclassified,Manager / C-level
69,Azure,regular,Unclassified,Manager / C-level
70,ETL tools,regular,Data Engineering,Mid
70,Databases,regular,Data Engineering,Mid
71,C#,advanced,Unclassified,Senior
71,Python,advanced,Unclassified,Senior
71,Java,advanced,Unclassified,Senior
72,Azure Data Factory,regular,Data Engineering,Mid
72,Databricks,regular,Data Engineering,Mid
72,Airflow,regular,Data Engineering,Mid
72,ETL tools,regular,Data Engineering,Mid
72,Azure,regular,Data Engineering,Mid
73,Databricks,advanced,Data Engineering,Mid
73,Python,advanced,Data Engineering,Mid
73,SQL,nice to have,Data Engineering,Mid
74,Python,advanced,Data Engineering,Senior
74,AWS,nice to have,Data Engineering,Senior
74,GCP,nice to have,Data Engineering,Senior
74,Azure,nice to have,Data Engineering,Senior
75,MuleSoft,junior,Data Engineering,Junior
75,JSON,junior,Data Engineering,Junior
76,PySpark,master,Data Engineering,Mid
76,Blockchain,master,Data Engineering,Mid
76,Azure Databricks,master,Data Engineering,Mid
76,Delta Lake,master,Data Engineering,Mid
76,Apache Spark,master,Data Engineering,Mid
77,Informatica DPM,regular,Data Engineering,Senior
77,Informatica Powercenter,regular,Data Engineering,Senior
77,OneTrust AI,regular,Data Engineering,Senior
77,Data Discovery,regular,Data Engineering,Senior
77,Oracle,regular,Data Engineering,Senior
77,SQL,regular,Data Engineering,Senior
77,BMC Control-M,regular,Data Engineering,Senior
77,ETL,regular,Data Engineering,Senior
77,Python,regular,Data Engineering,Senior
78,Cloudera,advanced,Unclassified,Senior
78,Linux,advanced,Unclassified,Senior
78,Hadoop,regular,Unclassified,Senior
78,Jenkins,regular,Unclassified,Senior
78,Ansible,regular,Unclassified,Senior
78,s3,nice to have,Unclassified,Senior
79,Oracle,master,Data Engineering,Senior
79,Oracle GoldenGate,advanced,Data Engineering,Senior
79,Linux,advanced,Data Engineering,Senior
79,Database,advanced,Data Engineering,Senior
79,OEM,regular,Data Engineering,Senior
80,Databricks,advanced,Data Science,Senior
80,Python,advanced,Data Science,Senior
80,Apache Spark,advanced,Data Science,Senior
80,CI/CD,regular,Data Science,Senior
80,ETL,regular,Data Science,Senior
80,Azure,regular,Data Science,Senior
80,Data Factory,regular,Data Science,Senior
80,Artificial Intelligence,nice to have,Data Science,Senior
81,GCP,advanced,Data Engineering,Senior
81,Python,advanced,Data Engineering,Senior
82,Python,master,Data Science,Senior
82,NumPy,advanced,Data Science,Senior
82,Pandas,advanced,Data Science,Senior
82,AWS,regular,Data Science,Senior
83,Machine Learning,advanced,Data Science,Senior
83,LLMs,advanced,Data Science,Senior
83,Sagemaker,advanced,Data Science,Senior
83,Kubernetes,advanced,Data Science,Senior
83,AWS,advanced,Data Science,Senior
83,Python,advanced,Data Science,Senior
84,Power BI,regular,Data Analysis & BI,Senior
84,KYC,regular,Data Analysis & BI,Senior
84,SQL,regular,Data Analysis & BI,Senior
84,R,junior,Data Analysis & BI,Senior
84,Java,junior,Data Analysis & BI,Senior
84,Python,junior,Data Analysis & BI,Senior
84,Scala,junior,Data Analysis & BI,Senior
85,DWH,advanced,Data Engineering,Senior
85,Azure,advanced,Data Engineering,Senior
85,SQL,advanced,Data Engineering,Senior
85,Python,advanced,Data Engineering,Senior
86,SQL,advanced,Data Architecture,Senior
86,Databases,advanced,Data Architecture,Senior
86,NoSQL,advanced,Data Architecture,Senior
86,Python,regular,Data Architecture,Senior
86,Java,regular,Data Architecture,Senior
86,Hadoop,regular,Data Architecture,Senior
86,Airflow,regular,Data Architecture,Senior
86,Artificial Intelligence,nice to have,Data Architecture,Senior
87,AWS,advanced,Unclassified,Manager / C-level
87,Python,advanced,Unclassified,Manager / C-level
87,RabbitMQ,regular,Unclassified,Manager / C-level
87,InfluxDB,regular,Unclassified,Manager / C-level
87,Go,nice to have,Unclassified,Manager / C-level
87,Rust,nice to have,Unclassified,Manager / C-level
88,SQL,advanced,Data Science,Senior
88,Python,advanced,Data Science,Senior
89,ETL tools,master,Data Engineering,Senior
89,CRM,advanced,Data Engineering,Senior
89,DBT,advanced,Data Engineering,Senior
89,Snowflake,advanced,Data Engineering,Senior
89,AWS,regular,Data Engineering,Senior
89,Azure,regular,Data Engineering,Senior
89,SQL,regular,Data Engineering,Senior
89,Salesforce,junior,Data Engineering,Senior
89,NetSuite,nice to have,Data Engineering,Senior
90,Git,advanced,Data Engineering,Senior
90,Airflow,advanced,Data Engineering,Senior
90,Oracle,advanced,Data Engineering,Senior
90,Oracle,advanced,Data Engineering,Senior
90,OpenShift,advanced,Data Engineering,Senior
90,GCP,advanced,Data Engineering,Senior
90,SQL,advanced,Data Engineering,Senior
90,Python,advanced,Data Engineering,Senior
90,Docker,advanced,Data Engineering,Senior
91,GCP,advanced,Data Engineering,Senior
91,Groovy,advanced,Data Engineering,Senior
91,Java,advanced,Data Engineering,Senior
91,Python,advanced,Data Engineering,Senior
91,Apache Spark,advanced,Data Engineering,Senior
92,CI/CD,advanced,Data Engineering,Senior
92,Spark,advanced,Data Engineering,Senior
92,Azure,advanced,Data Engineering,Senior
92,Python,advanced,Data Engineering,Senior
92,SQL,regular,Data Engineering,Senior
93,Azure,advanced,Data Architecture,Senior
93,Databricks,advanced,Data Architecture,Senior
94,Power BI,advanced,Data Analysis & BI,Senior
94,SQL,advanced,Data Analysis & BI,Senior
94,Power Automate,advanced,Data Analysis & BI,Senior
94,Snowflake,nice to have,Data Analysis & BI,Senior
94,Python,nice to have,Data Analysis & BI,Senior
95,Data Warehousing,master,Data Engineering,Senior
95,Azure,master,Data Engineering,Senior
95,Databricks,master,Data Engineering,Senior
95,SQL,master,Data Engineering,Senior
96,Data Warehousing,advanced,Data Engineering,Senior
97,GenAI,advanced,Data Science,Senior
97,LLMs,advanced,Data Science,Senior
97,Python,advanced,Data Science,Senior
98,R,advanced,Data Analysis & BI,Manager / C-level
98,Python,advanced,Data Analysis & BI,Manager / C-level
98,SQL,advanced,Data Analysis & BI,Manager / C-level
98,SAS,advanced,Data Analysis & BI,Manager / C-level
99,AWS,advanced,Data Engineering,Senior
99,DBT,advanced,Data Engineering,Senior
99,SQL,advanced,Data Engineering,Senior
99,Python,advanced,Data Engineering,Senior
99,Terraform,nice to have,Data Engineering,Senior
99,Scala,nice to have,Data Engineering,Senior
100,SQL,advanced,Data Analysis & BI,Mid
100,BigQuery,regular,Data Analysis & BI,Mid
100,Snowflake,regular,Data Analysis & BI,Mid
100,Python,regular,Data Analysis & BI,Mid
100,Looker,junior,Data Analysis & BI,Mid
100,Tableau,junior,Data Analysis & BI,Mid
100,Power BI,junior,Data Analysis & BI,Mid
100,Spark,junior,Data Analysis & BI,Mid
101,GCP,regular,Data Engineering,Mid
101,Python,regular,Data Engineering,Mid
101,Airflow,regular,Data Engineering,Mid
101,BigQuery,regular,Data Engineering,Mid
102,SQL,advanced,Data Science,Manager / C-level
102,JavaScript,advanced,Data Science,Manager / C-level
102,Python,advanced,Data Science,Manager / C-level
102,Machine Learning,regular,Data Science,Manager / C-level
102,CI/CD,regular,Data Science,Manager / C-level
102,Artificial Intelligence,regular,Data Science,Manager / C-level
103,Databricks,master,Data Engineering,Senior
103,Azure,advanced,Data Engineering,Senior
103,SQL Server,advanced,Data Engineering,Senior
103,Azure,advanced,Data Engineering,Senior
103,Azure,advanced,Data Engineering,Senior
103,Azure,advanced,Data Engineering,Senior
103,Azure DevOps,advanced,Data Engineering,Senior
103,Python,advanced,Data Engineering,Senior
104,AWS,advanced,Unclassified,Mid
104,SQL,advanced,Unclassified,Mid
104,Python,advanced,Unclassified,Mid
105,Power BI,advanced,Data Analysis & BI,Mid
105,SQL Server,advanced,Data Analysis & BI,Mid
105,ETL tools,regular,Data Analysis & BI,Mid
105,Python,junior,Data Analysis & BI,Mid
105,Azure,nice to have,Data Analysis & BI,Mid
106,PostgreSQL,regular,Data Analysis & BI,Senior
106,ETL,regular,Data Analysis & BI,Senior
106,ETL tools,regular,Data Analysis & BI,Senior
106,SQL,regular,Data Analysis & BI,Senior
106,Oracle,regular,Data Analysis & BI,Senior
106,Python,regular,Data Analysis & BI,Senior
106,Enterprise Architect,regular,Data Analysis & BI,Senior
107,Machine Learning,master,Unclassified,Manager / C-level
107,Artificial Intelligence,master,Unclassified,Manager / C-level
107,Data Analytics & BI Tools,master,Unclassified,Manager / C-level
107,Marketing Mix Modelling & Forecasting,master,Unclassified,Manager / C-level
108,Pandas,advanced,Data Science,Senior
108,Numpy,advanced,Data Science,Senior
108,Scikit-Learn,advanced,Data Science,Senior
108,Python,advanced,Data Science,Senior
108,Machine Learning,regular,Data Science,Senior
108,Feature Engineering,regular,Data Science,Senior
109,SQL,advanced,Data Analysis & BI,Mid
109,ETL tools,regular,Data Analysis & BI,Mid
109,BI tools,regular,Data Analysis & BI,Mid
109,Snowflake,regular,Data Analysis & BI,Mid
109,Redshift,regular,Data Analysis & BI,Mid
109,Python,regular,Data Analysis & BI,Mid
109,R,regular,Data Analysis & BI,Mid
110,PostgreSQL,advanced,Database Administration,Senior
110,GreenPlum,advanced,Database Administration,Senior
111,Azure,regular,Data Analysis & BI,Mid
111,OR,regular,Data Analysis & BI,Mid
112,NumPy,advanced,Data Science,Senior
112,Pandas,advanced,Data Science,Senior
112,Python,advanced,Data Science,Senior
113,Azure Databricks,master,Data Science,Senior
113,ELT,master,Data Science,Senior
113,Data Warehouse,master,Data Science,Senior
113,SQL,advanced,Data Science,Senior
113,Python,advanced,Data Science,Senior
114,Kafka,regular,Data Engineering,Senior
114,Python,regular,Data Engineering,Senior
114,Databricks,regular,Data Engineering,Senior
114,Azure Functions,regular,Data Engineering,Senior
115,UX,advanced,Unclassified,Mid
115,SQL,advanced,Unclassified,Mid
115,A/B Tests,advanced,Unclassified,Mid
116,ETL,regular,Data Engineering,Senior
116,CI/CD,regular,Data Engineering,Senior
116,Databricks,regular,Data Engineering,Senior
116,Power BI,nice to have,Data Engineering,Senior
117,Azure,regular,Data Engineering,Mid
117,Databricks,regular,Data Engineering,Mid
117,Python,regular,Data Engineering,Mid
117,SQL,regular,Data Engineering,Mid
117,PySpark,junior,Data Engineering,Mid
118,Python,regular,Data Engineering,Manager / C-level
118,Dagster,regular,Data Engineering,Manager / C-level
118,Airflow,regular,Data Engineering,Manager / C-level
118,SQL,regular,Data Engineering,Manager / C-level
118,Lake,regular,Data Engineering,Manager / C-level
118,LakeHouse,regular,Data Engineering,Manager / C-level
118,PySpark,nice to have,Data Engineering,Manager / C-level
118,Databricks,nice to have,Data Engineering,Manager / C-level
119,SQL,regular,Data Engineering,Mid
119,Python,regular,Data Engineering,Mid
120,Python,regular,Data Engineering,Mid
120,SQL,regular,Data Engineering,Mid
120,SQL Server,regular,Data Engineering,Mid
120,PostgreSQL,regular,Data Engineering,Mid
