Job ID,Technology,Experience Level,Category,Experience
8,Databricks,regular,Data Engineering,Senior
8,Python,regular,Data Engineering,Senior
8,Adf,regular,Data Engineering,Senior
9,"Python,",advanced,Data Engineering,Senior
9,Azure,advanced,Data Engineering,Senior
9,Databricks,advanced,Data Engineering,Senior
9,Adf,advanced,Data Engineering,Senior
9,Synapse,regular,Data Engineering,Senior
9,Pureview,regular,Data Engineering,Senior
10,Python,regular,Data Engineering,Senior
10,Sql,regular,Data Engineering,Senior
10,Snowflake,regular,Data Engineering,Senior
10,Postgresql,regular,Data Engineering,Senior
10,Elasticsearch,regular,Data Engineering,Senior
10,Apache Spark,regular,Data Engineering,Senior
10,Azure Databricks,regular,Data Engineering,Senior
10,Airflow,regular,Data Engineering,Senior
11,Data Engineering,master,Data Engineering,Senior
11,Sql,advanced,Data Engineering,Senior
11,Python,advanced,Data Engineering,Senior
12,Hadoop,master,Data Engineering,Senior
12,Hive,master,Data Engineering,Senior
12,Hdfs,master,Data Engineering,Senior
12,Apache Spark,master,Data Engineering,Senior
12,Scala,regular,Data Engineering,Senior
12,Google Cloud Platform,regular,Data Engineering,Senior
12,Sql,regular,Data Engineering,Senior
12,Ci/Cd,regular,Data Engineering,Senior
12,Big Query,nice to have,Data Engineering,Senior
12,Cloud Dataflow,nice to have,Data Engineering,Senior
13,Aws,advanced,Data Engineering,Senior
13,Docker,advanced,Data Engineering,Senior
13,Sql,advanced,Data Engineering,Senior
13,Python,advanced,Data Engineering,Senior
13,Big Data,advanced,Data Engineering,Senior
13,Apache Spark,advanced,Data Engineering,Senior
13,Airflow,regular,Data Engineering,Senior
13,Kubernetes,regular,Data Engineering,Senior
13,Iceberg,nice to have,Data Engineering,Senior
13,Java,nice to have,Data Engineering,Senior
14,Tableau,master,Data Analysis & BI,Mid
14,Sql,master,Data Analysis & BI,Mid
14,Python,master,Data Analysis & BI,Mid
14,Reporting,advanced,Data Analysis & BI,Mid
14,Power Bi,junior,Data Analysis & BI,Mid
15,Aws,master,Data Engineering,Senior
15,Ci/Cd,advanced,Data Engineering,Senior
15,Python,advanced,Data Engineering,Senior
15,Big Data,advanced,Data Engineering,Senior
15,Apache Kafka,regular,Data Engineering,Senior
15,Apache Spark,regular,Data Engineering,Senior
16,Big Data,advanced,Data Engineering,Mid
16,Apache Spark,advanced,Data Engineering,Mid
16,Hadoop,advanced,Data Engineering,Mid
16,Kafka,advanced,Data Engineering,Mid
16,Data Storage,regular,Data Engineering,Mid
16,Data Modeling,regular,Data Engineering,Mid
16,Docker,regular,Data Engineering,Mid
16,Kubernetes,regular,Data Engineering,Mid
17,Postgresql,regular,Database Administration,Mid
17,Power Bi,regular,Database Administration,Mid
17,SQL Server,regular,Database Administration,Mid
17,Oracle,regular,Database Administration,Mid
17,Tableau,nice to have,Database Administration,Mid
17,Ssrs,nice to have,Database Administration,Mid
18,Pl/Sql,advanced,Database Administration,Senior
18,Sql,advanced,Database Administration,Senior
18,Aix,regular,Database Administration,Senior
18,Oracle Db,regular,Database Administration,Senior
18,Ci/Cd,regular,Database Administration,Senior
19,Postgresql,advanced,Data Engineering,Senior
19,Cosmos Db,advanced,Data Engineering,Senior
19,Mongodb,advanced,Data Engineering,Senior
19,Oracle,advanced,Data Engineering,Senior
19,Ms Sql Server,advanced,Data Engineering,Senior
19,Data Architecture,advanced,Data Engineering,Senior
20,Gcp,advanced,Data Engineering,Senior
20,Python,advanced,Data Engineering,Senior
20,Ci/Cd,regular,Data Engineering,Senior
21,Power Bi,regular,Database Administration,Mid
21,Microsoft Analysis Services,regular,Database Administration,Mid
21,Oracle,regular,Database Administration,Mid
21,Microsoft Sql,regular,Database Administration,Mid
21,Sql,regular,Database Administration,Mid
21,Plsql,regular,Database Administration,Mid
21,Transact-Sql,regular,Database Administration,Mid
21,Microsoft Sql Server,regular,Database Administration,Mid
21,Etl,regular,Database Administration,Mid
21,Elt,regular,Database Administration,Mid
22,Darts,master,Data Science,Senior
22,Pytorch,master,Data Science,Senior
22,Pyspark,master,Data Science,Senior
22,Tensorflow,master,Data Science,Senior
22,Prophet,advanced,Data Science,Senior
22,Linear Regression,advanced,Data Science,Senior
22,Mlops,advanced,Data Science,Senior
22,Xgboost,regular,Data Science,Senior
22,Lstm,regular,Data Science,Senior
22,Arima,regular,Data Science,Senior
23,Sql,advanced,Data Engineering,Senior
23,Airflow,regular,Data Engineering,Senior
23,Etl,regular,Data Engineering,Senior
23,Spark,regular,Data Engineering,Senior
23,Hadoop,regular,Data Engineering,Senior
23,Apache Airflow,regular,Data Engineering,Senior
23,Python,regular,Data Engineering,Senior
23,Apache Spark,regular,Data Engineering,Senior
23,Docker,nice to have,Data Engineering,Senior
23,Kubernetes,nice to have,Data Engineering,Senior
24,Airflow,regular,Data Science,Mid
24,Artificial Intelligence,regular,Data Science,Mid
24,Azure,regular,Data Science,Mid
24,Kafka,regular,Data Science,Mid
24,Python,regular,Data Science,Mid
25,Databricks,advanced,Data Analysis & BI,Senior
25,Azure Synapse,advanced,Data Analysis & BI,Senior
25,Azure Data Lake,advanced,Data Analysis & BI,Senior
25,Cloud Data Platform,advanced,Data Analysis & BI,Senior
25,Sql,advanced,Data Analysis & BI,Senior
25,Data Vault,advanced,Data Analysis & BI,Senior
25,Data Modeling,advanced,Data Analysis & BI,Senior
25,Data Analysis,advanced,Data Analysis & BI,Senior
26,Aws,advanced,Data Engineering,Senior
26,Airflow,advanced,Data Engineering,Senior
26,Redshift,advanced,Data Engineering,Senior
26,S3,advanced,Data Engineering,Senior
26,Lambda,advanced,Data Engineering,Senior
26,Snowflake,advanced,Data Engineering,Senior
26,Sql,advanced,Data Engineering,Senior
26,Python,advanced,Data Engineering,Senior
27,Aws,regular,Data Engineering,Mid
27,Python,regular,Data Engineering,Mid
27,Databricks,regular,Data Engineering,Mid
27,Spark,regular,Data Engineering,Mid
27,Dbt,regular,Data Engineering,Mid
27,Sql,regular,Data Engineering,Mid
27,Ci/Cd,nice to have,Data Engineering,Mid
27,Airflow,nice to have,Data Engineering,Mid
27,Dagster,nice to have,Data Engineering,Mid
28,Ms Excel,regular,Specialist / Other,Mid
28,Vba,regular,Specialist / Other,Mid
28,Atlassian,regular,Specialist / Other,Mid
28,Itil,regular,Specialist / Other,Mid
28,Alteryx,nice to have,Specialist / Other,Mid
28,Power Bi,nice to have,Specialist / Other,Mid
28,Power Automate,nice to have,Specialist / Other,Mid
28,Power Query,nice to have,Specialist / Other,Mid
28,Sql,nice to have,Specialist / Other,Mid
28,React,nice to have,Specialist / Other,Mid
29,Postgresql,advanced,Data Engineering,Senior
29,Etl Tools,advanced,Data Engineering,Senior
29,Mysql,advanced,Data Engineering,Senior
29,Mongodb,advanced,Data Engineering,Senior
29,Sql,advanced,Data Engineering,Senior
29,Enterprise Architect,advanced,Data Engineering,Senior
29,Dwh,advanced,Data Engineering,Senior
29,Python,regular,Data Engineering,Senior
30,Java,advanced,Data Engineering,Senior
30,Spring Boot,advanced,Data Engineering,Senior
30,Ci/Cd,advanced,Data Engineering,Senior
30,Gcp,advanced,Data Engineering,Senior
30,Streaming,advanced,Data Engineering,Senior
30,Kafka,advanced,Data Engineering,Senior
30,Apache  Beam,regular,Data Engineering,Senior
30,Groovy,regular,Data Engineering,Senior
31,Python,master,Data Science,Senior
31,Numpy,advanced,Data Science,Senior
31,Pandas,advanced,Data Science,Senior
31,Amazon Aws,regular,Data Science,Senior
32,Aws,advanced,Data Engineering,Senior
32,Ci/Cd,advanced,Data Engineering,Senior
32,T-Sql,advanced,Data Engineering,Senior
32,Azure,advanced,Data Engineering,Senior
32,Gcp,advanced,Data Engineering,Senior
32,Ms Sql,advanced,Data Engineering,Senior
32,Sql,advanced,Data Engineering,Senior
33,Etl,regular,Data Engineering,Senior
33,Spark,regular,Data Engineering,Senior
33,Hadoop,regular,Data Engineering,Senior
33,Kafka,regular,Data Engineering,Senior
33,Java,regular,Data Engineering,Senior
33,Python,regular,Data Engineering,Senior
34,Azure,advanced,Specialist / Other,Senior
34,Databricks,advanced,Specialist / Other,Senior
34,Sql,advanced,Specialist / Other,Senior
34,Python,regular,Specialist / Other,Senior
34,Spark,regular,Specialist / Other,Senior
34,Aws,nice to have,Specialist / Other,Senior
34,Snowflake,nice to have,Specialist / Other,Senior
35,Aws,advanced,Data Engineering,Senior
35,Etl,advanced,Data Engineering,Senior
35,Communication,advanced,Data Engineering,Senior
35,Sql,advanced,Data Engineering,Senior
35,Python,advanced,Data Engineering,Senior
35,Artificial Intelligence,regular,Data Engineering,Senior
35,Gcp,regular,Data Engineering,Senior
36,Sql,master,Data Engineering,Senior
36,Data Vault,master,Data Engineering,Senior
36,Python,master,Data Engineering,Senior
36,Dbt,advanced,Data Engineering,Senior
36,Aws,nice to have,Data Engineering,Senior
36,Snowflake,nice to have,Data Engineering,Senior
37,Sql,advanced,Database Administration,Senior
37,Google Cloud Platform,regular,Database Administration,Senior
38,Spark,advanced,Data Science,Senior
38,Hadoop,advanced,Data Science,Senior
38,Sql,advanced,Data Science,Senior
38,Python,advanced,Data Science,Senior
39,Postgresql,advanced,Database Administration,Senior
39,Sql,advanced,Database Administration,Senior
39,Plsql,regular,Database Administration,Senior
39,Pl/Pgsql,regular,Database Administration,Senior
39,Mysql,regular,Database Administration,Senior
39,Oracle,regular,Database Administration,Senior
40,Pl/Sql,advanced,Data Engineering,Senior
40,T-Sql,advanced,Data Engineering,Senior
41,Docker,advanced,Data Engineering,Senior
41,Sql,advanced,Data Engineering,Senior
41,Python,advanced,Data Engineering,Senior
41,Big Data,advanced,Data Engineering,Senior
41,Apache Spark,advanced,Data Engineering,Senior
41,Aws,regular,Data Engineering,Senior
41,Airflow,regular,Data Engineering,Senior
41,Kubernetes,regular,Data Engineering,Senior
41,Iceberg,nice to have,Data Engineering,Senior
41,Java,nice to have,Data Engineering,Senior
42,Etl,advanced,Data Engineering,Senior
42,Spark,advanced,Data Engineering,Senior
42,Json,advanced,Data Engineering,Senior
42,Azure,advanced,Data Engineering,Senior
42,Databricks,advanced,Data Engineering,Senior
42,Sql,advanced,Data Engineering,Senior
42,Python,advanced,Data Engineering,Senior
42,Scala,advanced,Data Engineering,Senior
42,Big Data,advanced,Data Engineering,Senior
42,Nosql,advanced,Data Engineering,Senior
43,Hadoop,advanced,Data Engineering,Senior
43,Cloudera,advanced,Data Engineering,Senior
43,Aws,advanced,Data Engineering,Senior
43,Azure,advanced,Data Engineering,Senior
43,Gcp,advanced,Data Engineering,Senior
43,Python,advanced,Data Engineering,Senior
43,Pyspark,advanced,Data Engineering,Senior
43,Sql,advanced,Data Engineering,Senior
44,Postgres,advanced,Data Science,Senior
44,Data Warehousing,advanced,Data Science,Senior
44,Oracle,advanced,Data Science,Senior
44,Snowflake,regular,Data Science,Senior
44,Data Vault,regular,Data Science,Senior
45,E-Commerce,advanced,Specialist / Other,Mid
45,Ux,advanced,Specialist / Other,Mid
45,Sql,advanced,Specialist / Other,Mid
45,A/B Tests,advanced,Specialist / Other,Mid
46,Monitor Vessel Activity,regular,Unclassified,Junior
46,Verify Data Quality,regular,Unclassified,Junior
46,Review Technical Documentation,regular,Unclassified,Junior
47,Aws,regular,Data Analysis & BI,Mid
47,Pyspark,regular,Data Analysis & BI,Mid
47,Power Bi,regular,Data Analysis & BI,Mid
47,Azure,regular,Data Analysis & BI,Mid
47,Google Cloud,regular,Data Analysis & BI,Mid
47,Sql,regular,Data Analysis & BI,Mid
47,Python,regular,Data Analysis & BI,Mid
47,Data Analysys,regular,Data Analysis & BI,Mid
47,Business Intelligence,regular,Data Analysis & BI,Mid
47,Big Data,regular,Data Analysis & BI,Mid
48,Python,advanced,Data Science,Senior
48,Apache Spark,advanced,Data Science,Senior
48,Databricks,advanced,Data Science,Senior
48,Azure,regular,Data Science,Senior
48,Ci/Cd,regular,Data Science,Senior
48,Data Factory,regular,Data Science,Senior
48,Etl,regular,Data Science,Senior
48,Artificial Intelligence,nice to have,Data Science,Senior
49,Pandas / Numpy / Scikit-Learn,advanced,Data Science,Mid
49,Python,advanced,Data Science,Mid
49,Machine Learning,regular,Data Science,Mid
49,Feature Engineering,regular,Data Science,Mid
50,Sql,master,Database Administration,Senior
50,T-Sql,advanced,Database Administration,Senior
50,Pl/Sql,advanced,Database Administration,Senior
50,Etl,regular,Database Administration,Senior
50,Ssis,regular,Database Administration,Senior
50,Data Integration,regular,Database Administration,Senior
50,Python,junior,Database Administration,Senior
50,Ibm,nice to have,Database Administration,Senior
51,Informatica Powercenter,regular,Data Engineering,Mid
51,Databricks,regular,Data Engineering,Mid
51,Azure,regular,Data Engineering,Mid
51,Azure Devops,regular,Data Engineering,Mid
51,Sql,regular,Data Engineering,Mid
51,SQL Server,regular,Data Engineering,Mid
52,Full-Stack Bi Development,advanced,Data Engineering,Mid
52,Snowflake,advanced,Data Engineering,Mid
52,Power Bi,regular,Data Engineering,Mid
52,Business Analysis,regular,Data Engineering,Mid
52,Matillion,nice to have,Data Engineering,Mid
52,Managed Services,nice to have,Data Engineering,Mid
52,Oracle,nice to have,Data Engineering,Mid
52,Ssis,nice to have,Data Engineering,Mid
53,Machine Learning,advanced,Data Science,Senior
53,Python,advanced,Data Science,Senior
53,Generative Ai,advanced,Data Science,Senior
53,Big Data,advanced,Data Science,Senior
54,Sql,advanced,Data Engineering,Senior
54,Azure,advanced,Data Engineering,Senior
54,Etl,regular,Data Engineering,Senior
54,Ci/Cd,regular,Data Engineering,Senior
55,Microsoft Azure Cloud,advanced,Data Science,Senior
55,Data Modeling,advanced,Data Science,Senior
55,Databricks,advanced,Data Science,Senior
55,Microsoft Sql,advanced,Data Science,Senior
55,Dwh,advanced,Data Science,Senior
56,Oracle Db,master,Database Administration,Senior
56,Unix,advanced,Database Administration,Senior
56,Linux,advanced,Database Administration,Senior
56,Sql,advanced,Database Administration,Senior
56,Ansible,regular,Database Administration,Senior
56,Terraform,regular,Database Administration,Senior
57,Azure Databricks,advanced,Data Science,Senior
57,Data Modelling,advanced,Data Science,Senior
57,Etl Pipelines,advanced,Data Science,Senior
58,Vba,master,Data Engineering,Mid
58,Sql,master,Data Engineering,Mid
58,T-Sql,advanced,Data Engineering,Mid
58,SQL Server,advanced,Data Engineering,Mid
58,Databases,advanced,Data Engineering,Mid
58,Data Modeling,advanced,Data Engineering,Mid
58,Data Integration,advanced,Data Engineering,Mid
59,Software Development,advanced,Data Engineering,Senior
59,Big Data,advanced,Data Engineering,Senior
59,Databricks,advanced,Data Engineering,Senior
59,Sql,advanced,Data Engineering,Senior
59,Python,advanced,Data Engineering,Senior
59,Spark,advanced,Data Engineering,Senior
59,Azure,advanced,Data Engineering,Senior
59,Data Warehousing,advanced,Data Engineering,Senior
59,Pyspark,advanced,Data Engineering,Senior
60,Informatica,master,Data Engineering,Senior
61,Spark,advanced,Data Engineering,Mid
61,Hive,regular,Data Engineering,Mid
61,Hdfs,regular,Data Engineering,Mid
61,Python,regular,Data Engineering,Mid
61,Scala,regular,Data Engineering,Mid
61,Kafka,nice to have,Data Engineering,Mid
62,Azure,advanced,Data Engineering,Senior
62,Databricks,advanced,Data Engineering,Senior
62,Sql,advanced,Data Engineering,Senior
62,Azure Devops,advanced,Data Engineering,Senior
62,Python,advanced,Data Engineering,Senior
62,Fabric,nice to have,Data Engineering,Senior
63,Snowflake,advanced,Data Engineering,Senior
63,Databricks,advanced,Data Engineering,Senior
64,Data Engineering,advanced,Data Engineering,Mid
64,Apache Airflow Or Hadoop,regular,Data Engineering,Mid
64,Tableau Or Looker,regular,Data Engineering,Mid
64,Google Cloud Platform (Gcp),regular,Data Engineering,Mid
64,Data Modeling,regular,Data Engineering,Mid
65,Mysql,regular,Data Engineering,Mid
65,Mongodb,regular,Data Engineering,Mid
65,Java,regular,Data Engineering,Mid
65,Sql,regular,Data Engineering,Mid
65,Oracle,regular,Data Engineering,Mid
65,Python,regular,Data Engineering,Mid
65,Nosql,regular,Data Engineering,Mid
66,Snowflake,advanced,Data Engineering,Senior
66,Dbt,advanced,Data Engineering,Senior
66,Data Engineering,advanced,Data Engineering,Senior
66,Data Modeling,advanced,Data Engineering,Senior
67,Gcp,advanced,Data Engineering,Senior
67,Python,advanced,Data Engineering,Senior
68,SAS,advanced,Data Analysis & BI,Senior
68,Python,advanced,Data Analysis & BI,Senior
68,Pyspark,advanced,Data Analysis & BI,Senior
68,Sql,advanced,Data Analysis & BI,Senior
68,Hadoop Big Data,advanced,Data Analysis & BI,Senior
68,Jira,regular,Data Analysis & BI,Senior
68,Confluence,regular,Data Analysis & BI,Senior
68,Monday.Com,regular,Data Analysis & BI,Senior
69,Python,regular,Data Engineering,Mid
69,Azure,regular,Data Engineering,Mid
69,Databricks,regular,Data Engineering,Mid
69,Sql,junior,Data Engineering,Mid
69,Java,nice to have,Data Engineering,Mid
69,C#,nice to have,Data Engineering,Mid
69,Terraform,nice to have,Data Engineering,Mid
69,Ansible,nice to have,Data Engineering,Mid
69,Kafka,nice to have,Data Engineering,Mid
69,Spark,nice to have,Data Engineering,Mid
70,Aws,advanced,Data Engineering,Senior
70,Terraform,advanced,Data Engineering,Senior
70,Sql,advanced,Data Engineering,Senior
70,Dbt,regular,Data Engineering,Senior
70,Python,regular,Data Engineering,Senior
70,Airflow,junior,Data Engineering,Senior
70,Ci/Cd,junior,Data Engineering,Senior
71,Azure,advanced,Data Engineering,Senior
71,Synapse Analytics,advanced,Data Engineering,Senior
71,Databricks,advanced,Data Engineering,Senior
71,Sql,advanced,Data Engineering,Senior
71,Python,advanced,Data Engineering,Senior
71,Microsoft Fabric,nice to have,Data Engineering,Senior
72,Ci/Cd,advanced,Data Engineering,Senior
72,Sql And Nosql Databases,advanced,Data Engineering,Senior
72,Python,advanced,Data Engineering,Senior
72,Data Engineering,advanced,Data Engineering,Senior
72,Google Cloud,regular,Data Engineering,Senior
72,Data Warehouse,regular,Data Engineering,Senior
72,Tech Lead,regular,Data Engineering,Senior
73,Artificial Intelligence,advanced,Specialist / Other,Mid
73,Cybersecurity,advanced,Specialist / Other,Mid
73,Github,regular,Specialist / Other,Mid
73,Jira,regular,Specialist / Other,Mid
73,Google Workspace,regular,Specialist / Other,Mid
73,Rodo,nice to have,Specialist / Other,Mid
74,Nlp,regular,Data Science,Senior
74,Python,regular,Data Science,Senior
74,Kubernetes,regular,Data Science,Senior
74,Ai/Ml,regular,Data Science,Senior
74,Databricks,junior,Data Science,Senior
74,K8,nice to have,Data Science,Senior
75,Informatica Powercenter,regular,Data Engineering,Mid
75,Azure Databricks,regular,Data Engineering,Mid
76,Gcp,advanced,Data Engineering,Mid
76,Sql,advanced,Data Engineering,Mid
76,Bigquery,advanced,Data Engineering,Mid
76,Cloudera,regular,Data Engineering,Mid
76,Hadoop,regular,Data Engineering,Mid
76,Apache Airflow,regular,Data Engineering,Mid
76,Git,regular,Data Engineering,Mid
76,Programming,junior,Data Engineering,Mid
76,Ci/Cd,nice to have,Data Engineering,Mid
77,Machine Learning,regular,Data Analysis & BI,Mid
77,Nlp,regular,Data Analysis & BI,Mid
77,Modelling,regular,Data Analysis & BI,Mid
77,Data Analytics,regular,Data Analysis & BI,Mid
77,Generative Ai,regular,Data Analysis & BI,Mid
78,Machine Learning,advanced,Data Science,Senior
78,Llm,advanced,Data Science,Senior
78,Sagemaker,advanced,Data Science,Senior
78,Kubernetes,advanced,Data Science,Senior
78,Amazon Aws,advanced,Data Science,Senior
78,Python,advanced,Data Science,Senior
79,Python,advanced,Data Engineering,Mid
79,Sql & Database Skill,regular,Data Engineering,Mid
79,Apache Airflow,regular,Data Engineering,Mid
80,Power Bi,regular,Data Engineering,Senior
80,Sql,regular,Data Engineering,Senior
80,Python,regular,Data Engineering,Senior
81,Data Warehousing,advanced,Data Analysis & BI,Senior
81,Communication,advanced,Data Analysis & BI,Senior
82,Etl,advanced,Data Analysis & BI,Mid
82,Analytical Thinking,advanced,Data Analysis & BI,Mid
82,Big Data,advanced,Data Analysis & BI,Mid
82,Aws,regular,Data Analysis & BI,Mid
82,Ms Excel,regular,Data Analysis & BI,Mid
82,Sql,regular,Data Analysis & BI,Mid
82,Python,regular,Data Analysis & BI,Mid
82,Data Warehousing,junior,Data Analysis & BI,Mid
82,Business Intelligence,junior,Data Analysis & BI,Mid
83,Azure Databricks,advanced,Data Engineering,Senior
83,Terraform,advanced,Data Engineering,Senior
83,Azure Cloud,advanced,Data Engineering,Senior
84,Snowflake,advanced,Data Engineering,Senior
84,Aws,advanced,Data Engineering,Senior
84,Dbt,advanced,Data Engineering,Senior
84,Terraform,advanced,Data Engineering,Senior
85,Apache,advanced,Database Administration,Senior
85,Java,advanced,Database Administration,Senior
85,Sql,advanced,Database Administration,Senior
85,Python,advanced,Database Administration,Senior
85,Nosql,advanced,Database Administration,Senior
85,Git,regular,Database Administration,Senior
85,Etl,regular,Database Administration,Senior
85,Databases,regular,Database Administration,Senior
86,Pl/Sql,master,Data Engineering,Senior
86,Oracle,advanced,Data Engineering,Senior
86,Git,regular,Data Engineering,Senior
86,Xml,regular,Data Engineering,Senior
86,Json,regular,Data Engineering,Senior
86,Jira,regular,Data Engineering,Senior
86,Utplsql,nice to have,Data Engineering,Senior
86,Python,nice to have,Data Engineering,Senior
87,Software Development,master,Data Engineering,Senior
87,Postgresql,advanced,Data Engineering,Senior
87,Ci/Cd,advanced,Data Engineering,Senior
87,Etl,advanced,Data Engineering,Senior
87,Ddd,advanced,Data Engineering,Senior
87,Api,advanced,Data Engineering,Senior
87,Oracle,advanced,Data Engineering,Senior
87,Python,advanced,Data Engineering,Senior
88,R,regular,Unclassified,Mid
88,Git,regular,Unclassified,Mid
88,Python,regular,Unclassified,Mid
88,Sql,nice to have,Unclassified,Mid
88,Ci/Cd,nice to have,Unclassified,Mid
89,Data Lake,advanced,Data Engineering,Senior
89,Azure,advanced,Data Engineering,Senior
89,Azure Data Factory,advanced,Data Engineering,Senior
89,Etrm,advanced,Data Engineering,Senior
89,•	Databricks,regular,Data Engineering,Senior
90,Dbt Core,regular,Data Engineering,Mid
90,Dbt Cloud,regular,Data Engineering,Mid
90,Sql,regular,Data Engineering,Mid
90,Airflow,regular,Data Engineering,Mid
90,Ci/Cd,junior,Data Engineering,Mid
90,Snowflake,nice to have,Data Engineering,Mid
90,Bigquery,nice to have,Data Engineering,Mid
90,Databricks,nice to have,Data Engineering,Mid
90,Redshift,nice to have,Data Engineering,Mid
91,Numpy,regular,Data Engineering,Mid
91,Spark,regular,Data Engineering,Mid
91,Pandas,regular,Data Engineering,Mid
91,Sql,regular,Data Engineering,Mid
91,Python,regular,Data Engineering,Mid
92,Python,advanced,Data Engineering,Mid
92,Big Data,advanced,Data Engineering,Mid
92,Snowflake,regular,Data Engineering,Mid
92,Databricks,regular,Data Engineering,Mid
92,Scala,regular,Data Engineering,Mid
92,Apache Spark,regular,Data Engineering,Mid
92,Airflow,junior,Data Engineering,Mid
92,Docker,junior,Data Engineering,Mid
92,Kafka,junior,Data Engineering,Mid
93,Power Bi,advanced,Data Analysis & BI,Senior
93,Python,advanced,Data Analysis & BI,Senior
93,Sql,advanced,Data Analysis & BI,Senior
93,Bigquery,regular,Data Analysis & BI,Senior
93,Aws,regular,Data Analysis & BI,Senior
93,Data Warehousing,regular,Data Analysis & BI,Senior
94,Microsoft Azure,advanced,Data Engineering,Senior
94,Data Intelligence,advanced,Data Engineering,Senior
94,Sql,advanced,Data Engineering,Senior
94,Etl,regular,Data Engineering,Senior
95,Machine Learning,advanced,Data Science,Senior
95,Sql,advanced,Data Science,Senior
95,Python,advanced,Data Science,Senior
95,Probability And Statistics,advanced,Data Science,Senior
95,C++,nice to have,Data Science,Senior
95,Javascript,nice to have,Data Science,Senior
95,Scala,nice to have,Data Science,Senior
96,Power Platform,advanced,Data Engineering,Senior
96,Copilot,regular,Data Engineering,Senior
96,Power Bi,regular,Data Engineering,Senior
96,Azure,regular,Data Engineering,Senior
96,Power Apps,regular,Data Engineering,Senior
96,Power Automate,regular,Data Engineering,Senior
96,Typescript,regular,Data Engineering,Senior
96,Javascript,regular,Data Engineering,Senior
96,Azure Devops,nice to have,Data Engineering,Senior
97,Sap,advanced,Data Engineering,Senior
97,Big Data,advanced,Data Engineering,Senior
97,Nvidia Omniverse,regular,Data Engineering,Senior
97,Databricks,regular,Data Engineering,Senior
98,Json,regular,Data Engineering,Mid
98,Xml,regular,Data Engineering,Mid
98,Postman,regular,Data Engineering,Mid
98,Sql,regular,Data Engineering,Mid
98,Gitlab,regular,Data Engineering,Mid
98,Ci/Cd,regular,Data Engineering,Mid
98,Jira,regular,Data Engineering,Mid
98,Confluence,regular,Data Engineering,Mid
98,Kibana,regular,Data Engineering,Mid
99,Cloudera,advanced,Data Engineering,Senior
99,Big Data,advanced,Data Engineering,Senior
99,Linux,advanced,Data Engineering,Senior
99,Hadoop,regular,Data Engineering,Senior
99,Jenkins,regular,Data Engineering,Senior
99,Ansible,regular,Data Engineering,Senior
99,S3,nice to have,Data Engineering,Senior
100,Large Language Models,regular,Data Science,Senior
100,Azure,regular,Data Science,Senior
100,Python,regular,Data Science,Senior
100,Generative Ai,regular,Data Science,Senior
101,Power Automate Desktop,nice to have,Unclassified,Junior
101,Power Platform,nice to have,Unclassified,Junior
101,Power Automate,nice to have,Unclassified,Junior
102,Pl/Sql,advanced,Database Administration,Mid
102,Oracle,regular,Database Administration,Mid
102,Oracle Db,regular,Database Administration,Mid
102,Soa,regular,Database Administration,Mid
102,Soap,regular,Database Administration,Mid
102,Xquery,regular,Database Administration,Mid
102,Xslt,regular,Database Administration,Mid
