Job ID,Technology,Experience Level
21,SQL,advanced
21,Python,advanced
21,DBT,nice to have
21,Java,nice to have
22,English,B2
22,Python,advanced
22,SQL,advanced
22,Spark,advanced
22,TensorFlow,advanced
22,PyTorch,advanced
22,GCP/AWS/AZURE,regular
23,Machine Learning,regular
23,NLP,regular
23,modelling,regular
23,data analytics,regular
23,Generative AI,regular
23,Data Science,regular
24,PostgreSQL,regular
24,ETL,regular
24,ETL tools,regular
24,SQL,regular
24,Oracle,regular
24,Python,regular
24,Enterprise Architect,regular
24,Big Data,regular
25,Entity Data,advanced
25,MS Excel,advanced
25,Analytical Thinking,advanced
25,Confluence,regular
25,SQL,junior
25,ETL,nice to have
26,Airflow,regular
26,AI,regular
26,Scrum,regular
26,Azure,regular
26,Kafka,regular
26,Python,regular
27,Python,regular
27,API,regular
27,BigQuery,regular
27,Looker,regular
27,GCP,regular
27,Fivetran,regular
27,Zapier,regular
27,Make,regular
28,English,C1
28,Turkish,C1
28,Azure,regular
28,OR,regular
29,Polish,C1
29,English,B2
29,Azure Data Factory,regular
29,Databricks,regular
29,Airflow,regular
29,ETL tools,regular
29,Microsoft Azure,regular
30,Polish,C1
30,English,B2
30,Power BI,advanced
30,DAX,advanced
30,SQL,advanced
30,RDBMS,regular
30,Azure SQL,junior
30,Azure Data Lake,junior
31,Polish,B2
31,English,B2
31,Oracle,advanced
31,PostgreSQL,advanced
32,English,B2
32,ETL,advanced
32,Databricks,advanced
32,SQL,advanced
32,Python,advanced
32,Data engineer,advanced
32,Microsoft Azure,regular
32,CI/CD,regular
33,English,B2
33,Azure Databricks,advanced
33,DATA MODELLING,advanced
33,ETL Pipelines,advanced
34,English,B2
34,ETL,regular
34,Agile,regular
34,SQL,regular
34,Python,regular
34,Dataiku,nice to have
35,Python,advanced
35,AWS,advanced
35,MongoDB,regular
35,Spark,regular
35,Delta Lake,regular
36,Data Lake,advanced
36,Azure,advanced
36,Azure Data Factory,advanced
36,ETRM,advanced
36,•	Databricks,regular
37,Polish,C1
37,English,B2
37,MS Excel,advanced
37,SQL,regular
37,Looker Studio,regular
37,Google Analytics 4,nice to have
37,Power BI,nice to have
37,BigQuery,nice to have
37,Google Tag Manager,nice to have
38,English,C1
38,Data Science,regular
38,Algorithms,regular
38,Python,regular
38,Spark,regular
38,Azure,nice to have
38,GCP,nice to have
38,Kubernetes,nice to have
38,SQL,nice to have
38,Databricks,nice to have
38,BigQuery,nice to have
39,English,B2
39,Power Platform,advanced
39,Copilot,regular
39,Power BI,regular
39,Azure,regular
39,Power Apps,regular
39,Power Automate,regular
39,TypeScript,regular
39,JavaScript,regular
39,Azure DevOps,nice to have
40,English,B2
40,Git,advanced
40,ETL,advanced
40,Azure,advanced
40,Data Warehouse,advanced
40,Delta Lake,advanced
40,SQL,advanced
40,Python,advanced
40,Glue,advanced
40,Apache Spark,advanced
41,English,C1
41,"Data Guard, RMAN, Data Pump",advanced
41,Linux,advanced
41,Oracle,advanced
41,Oracle GoldenGate,junior
41,RAC (ASM) environment (19c),junior
42,English,C1
42,Informatica Powercenter,regular
42,Databricks,regular
42,Azure,regular
42,Azure DevOps,regular
42,SQL,regular
42,SQL Server,regular
43,English,B2
43,RDBMS,junior
43,Relational Databases,junior
43,SQL,junior
43,Python,junior
44,Cloud,regular
44,Kotlin,regular
44,Databases,regular
44,Java,regular
44,Scala,regular
44,Big Data,regular
45,English,B2
45,Large Language Models,regular
45,Azure,regular
45,Python,regular
45,Generative AI,regular
46,Apache Hadoop,master
46,Apache Spark,nice to have
47,English,C1
47,Polish,C2
47,Automation Tools,advanced
47,Salesforce,advanced
47,Business Analysis,advanced
47,Integrating systems,advanced
47,process automation,advanced
47,Google Sheets,advanced
47,Google Workspace,regular
47,Apex,nice to have
48,English,B2
48,Google Cloud Platform,advanced
48,BigQuery,advanced
48,SQL,advanced
48,Python,regular
49,English,C1
49,Power BI,advanced
49,SQL,advanced
49,Power Automate,advanced
49,Snowflake,nice to have
49,Python,nice to have
50,Bash,advanced
50,Databases,advanced
50,PL/SQL,advanced
50,Oracle DB,advanced
50,Oracle,advanced
50,SQL,regular
50,Linux OS,regular
50,Virtualization,junior
50,Python,nice to have
51,Polish,C2
51,Azure,advanced
51,Python,advanced
51,Machine Learning,advanced
52,English,B2
52,Data,advanced
52,Communication,advanced
53,System Validation,master
53,ServiceNow,master
53,Front-End,master
53,Backend,master
53,Data Warehousing,master
53,ETL,master
53,Snowflake,master
53,Talend,master
53,Tableau,master
54,English,B2
54,ETL,advanced
54,Spark,advanced
54,JSON,advanced
54,Azure,advanced
54,Databricks,advanced
54,SQL,advanced
54,Python,advanced
54,Scala,advanced
54,Big Data,advanced
54,NoSQL,advanced
55,English,C1
55,Data,advanced
56,English,C1
56,BigQuery,regular
56,Cloud Storage,regular
56,Pub/Sub,regular
56,Dataflow,regular
56,Dataproc,regular
56,Apache Beam,regular
56,Cloud Composer,regular
57,SQL Server,advanced
57,DBA,advanced
57,MySQL,advanced
57,Database design,advanced
57,Oracle,advanced
57,AWS,nice to have
57,BI,nice to have
57,Azure,nice to have
58,ETL Pipelines,regular
58,Python,regular
58,Apache Spark,regular
58,Data Lake,nice to have
58,Data Bricks,nice to have
58,Azure,nice to have
59,PostgreSQL,advanced
59,ETL tools,advanced
59,MySQL,advanced
59,MongoDB,advanced
59,SQL,advanced
59,Enterprise Architect,advanced
59,DWH,advanced
59,Python,regular
60,English,B2
60,SQL,advanced
60,Google Cloud Platform,advanced
60,ETL,advanced
60,BigQuery,advanced
60,DBT,advanced
60,Apache Airflow,regular
60,Cloud Composer,regular
60,Kafka,regular
60,Looker Studio,regular
60,CI/CD,regular
61,English,C1
61,AI,advanced
61,ML/AI systems,advanced
61,Strategia Data & AI,advanced
61,Python,advanced
61,Data platforms,advanced
61,Data architectures,advanced
61,Analytics,advanced
62,English,C1
62,Cloud,regular
62,"Data, modeling",regular
62,Metadata,regular
62,Data,regular
63,Python,advanced
63,AWS,advanced
63,Data,advanced
63,Spark,regular
63,PySpark,regular
63,Kubernetes,regular
63,Delta Lake,regular
64,CI/CD,regular
64,SAS,regular
64,Oracle,regular
64,Azure,junior
64,Kafka,junior
65,Java,advanced
65,Spring Boot,advanced
65,CI/CD,advanced
65,GCP,advanced
65,streaming,advanced
65,Kafka,advanced
65,Apache  Beam,regular
65,Groovy,regular
66,SQL,advanced
66,Informatica Powercenter,regular
66,Oracle,regular
66,PL/SQL,regular
67,English,B2
67,Azure,regular
67,Databricks,regular
67,Python,regular
67,SQL,regular
67,PySpark,junior
68,web analytics,regular
68,Adobe Analytics,regular
68,Adobe Experience Manager,regular
68,SEO,regular
68,data analytics,regular
69,Python,advanced
69,Azure,advanced
69,Databricks,advanced
70,English,C1
70,DevOps,advanced
70,Git,advanced
70,(Py)spark,advanced
70,CI/CD,advanced
70,Data Warehousing,advanced
70,Power BI,advanced
70,BI,advanced
70,Fabric,advanced
70,Azure DevOps,advanced
70,Data Engineering,advanced
71,English,B2
71,Google Cloud Platform,master
71,BigQuery,master
71,SQL,master
71,Python,advanced
72,Python,advanced
72,SQL,advanced
72,PostgreSQL,advanced
72,Cloud,regular
72,GenAI,regular
72,Software Architecture,regular
73,English,C1
73,AWS,master
73,Azure,master
73,Terraform,master
73,Apache Spark,master
73,CI/CD,master
74,English,B2
74,ETL,regular
74,Data modeling,regular
74,Jira,regular
74,MS SQL Server,regular
74,Microsoft Dynamics 365,nice to have
74,JavaScript,nice to have
74,TypeScript,nice to have
74,GraphQL,nice to have
74,Apollo,nice to have
74,SAP,nice to have
75,ETL/ELT,regular
75,Azure Data Factory,regular
75,ADLS,regular
75,SQL,regular
75,Python,regular
75,CI/CD,junior
75,Docker,nice to have
75,Kubernetes,nice to have
76,UML,advanced
76,ETL,advanced
76,ETL tools,advanced
76,Power BI,advanced
76,SQL,advanced
77,English,B2
77,Python,advanced
77,SQL,regular
77,Docker,junior
77,Grafana,nice to have
77,Machine Learning,nice to have
78,Polish,B2
78,English,C1
78,NumPy,regular
78,Spark,regular
78,Pandas,regular
78,SQL,regular
78,Python,regular
79,English,C1
79,SQL,advanced
79,Celonis,advanced
79,process mining,regular
79,data mining,regular
79,Python,regular
79,Matlab,regular
79,R,regular
79,Big Data,regular
80,English,C1
80,CRM,advanced
80,Power BI,advanced
80,AI,advanced
80,Data analysis,advanced
80,Salesforce,advanced
80,Apollo,advanced
80,SQL,advanced
80,Clay,advanced
80,Zapier,regular
81,Google Kubernetes Engine,regular
81,GitOPS,regular
81,ArgoCD,regular
81,Terraform,regular
81,GCP,regular
81,CI/CD,regular
81,OpenShift,regular
81,Linux,regular
81,redhat,regular
81,Linux (Debian),regular
82,Polish,C1
82,English,C1
82,Python,advanced
82,Pandas,advanced
82,SQL,advanced
82,DBT,regular
82,GitLab,regular
82,Snowflake,regular
82,ETL,regular
83,English,B2
83,Python,advanced
83,SQL & Database Skill,regular
83,Apache Airflow,regular
84,ETL,advanced
84,Java,advanced
84,Python,advanced
84,Spark,regular
84,SQL,regular
85,PySpark,advanced
85,Spark,advanced
85,Databricks,advanced
85,Python,advanced
85,Microsoft SQL,nice to have
86,Polish,C1
86,English,C1
86,Data Lake,advanced
86,AWS,advanced
86,Data Lakehouse,advanced
86,CI/CD,advanced
86,Terraform,advanced
86,Databricks,advanced
86,Delta Lake,advanced
87,Polish,C1
87,English,B2
87,Git,advanced
87,PostgreSQL,advanced
87,CI/CD,advanced
87,SQL Server,advanced
87,Databricks,advanced
87,Delta Lake,advanced
87,AWS,regular
87,Azure,regular
87,GCP,regular
87,Python,regular
88,Power BI,regular
88,Microsoft SQL,regular
88,ETL tools,junior
88,Microsoft Azure Cloud,nice to have
88,Agile,nice to have
89,Polish,B2
89,English,C1
89,Full-stack BI Development,regular
89,Power BI,regular
89,Snowflake,regular
89,Agile,regular
89,Business Analysis,junior
89,Managed Services,junior
89,Matillion,nice to have
89,Oracle,nice to have
89,SSIS,nice to have
90,English,B2
90,Pandas / NumPy / Scikit-learn,advanced
90,Python,advanced
90,Machine Learning,regular
90,Feature Engineering,regular
91,English,B2
91,Analytical Thinking,advanced
91,SQL,regular
91,PostgreSQL,regular
91,ERD,regular
91,Data,regular
91,Power BI,regular
92,SQL,advanced
92,ETL tools,regular
92,BI tools,regular
92,Data modeling,regular
92,Snowflake,regular
92,Redshift,regular
92,Python,regular
92,R,regular
93,Polish,C1
93,Hadoop,advanced
93,Apache Airflow,advanced
93,SQL,advanced
93,Python,advanced
93,Apache Spark,advanced
94,Polish,C1
94,English,C1
94,Data Warehousing,advanced
94,dimensional modeling,advanced
94,Data modeling,advanced
94,PostgreSQL,nice to have
94,data vault 2.0,nice to have
94,Snowflake,nice to have
94,Oracle,nice to have
95,English,B2
95,Power BI,regular
95,KYC,regular
95,SQL,regular
95,R,junior
95,Java,junior
95,Python,junior
95,Scala,junior
96,Excel,regular
96,Databricks,regular
96,Python,regular
96,Apache Spark,regular
96,Git,junior
96,Azure/AWS,nice to have
97,English,B2
97,Apache Spark,advanced
97,Databricks,regular
97,Python,regular
97,PySpark,regular
97,SQL,regular
97,Azure,regular
97,Data modeling,regular
98,Polish,C2
98,English,B2
98,Azure,advanced
98,Databricks,advanced
98,SQL,advanced
98,Spark,regular
98,Python,regular
98,AWS,nice to have
98,Snowflake,nice to have
99,English,B2
99,REST API,advanced
99,SQL,advanced
99,Snowflake,regular
99,JavaScript,regular
99,Python,regular
100,Flink,regular
100,Java,regular
100,Python,regular
100,Dremio,regular
100,Apache Spark,regular
100,DataMesh,nice to have
101,English,B2
101,Relational Databases,junior
101,RDBMS,junior
101,SQL,junior
101,Python,junior
102,English,B2
102,CI/CD,advanced
102,SQL and NoSQL databases,advanced
102,Python,advanced
102,Data Engineering,advanced
102,DevOps,regular
102,Google Cloud,regular
102,Data Warehouse,regular
102,Tech Lead,regular
103,English,C1
103,NumPy,advanced
103,Pandas,advanced
103,Python,advanced
103,Data Science,advanced
104,English,C1
104,DBT,advanced
104,Data Vault,advanced
104,Snowflake,advanced
104,SQL,advanced
104,Python,advanced
104,AWS,regular
104,Matillion,nice to have
105,Cloud,advanced
105,SaaS,advanced
105,IaaS,advanced
105,PaaS,advanced
106,English,B2
106,Databricks,advanced
106,Data Lake,regular
106,Azure Synapse,regular
106,Snowflake,nice to have
107,English,C1
107,Python,regular
107,SQL,regular
107,Apache Spark,regular
107,Apache Hadoop,regular
107,ETL,regular
107,Cloud,regular
107,AWS,nice to have
107,PowerBi,nice to have
107,Tableau,nice to have
108,Polish,C2
108,SQL,advanced
108,Airflow,regular
108,ETL,regular
108,Spark,regular
108,Hadoop,regular
108,Apache Airflow,regular
108,Python,regular
108,Apache Spark,regular
108,Docker,nice to have
108,Kubernetes,nice to have
109,Azure,advanced
109,Data Lakehouse,regular
109,Synapse,regular
109,Databricks,regular
109,Delta Lake,regular
109,SQL,regular
109,Apache Spark,regular
109,Microsoft Fabric,junior
110,English,B2
110,Cloud,advanced
110,Python,regular
110,SQL,regular
110,ETL,regular
110,Airflow,regular
110,BigQuery,regular
110,Google Cloud,regular
110,GCP,regular
111,Polish,C1
111,English,B2
111,Airflow,regular
111,Docker,regular
111,Databases,regular
111,Flask,regular
111,SQL,regular
111,Python,regular
112,Hadoop,advanced
112,Cloudera,advanced
112,AWS,advanced
112,Azure,advanced
112,GCP,advanced
112,Python,advanced
112,PySpark,advanced
112,SQL,advanced
113,Polish,C2
113,Oracle DB,master
113,PL/SQL,master
113,XML,advanced
113,JSON,advanced
113,Scrum,advanced
113,Jira,advanced
113,Python,nice to have
114,Polish,C2
114,analiza ruchu marketingowego,advanced
114,Google Analytics 4,regular
114,Power BI,regular
114,Google Tag Manager,regular
114,SQL,regular
115,English,B2
115,Google Cloud Platform,advanced
115,ETL,advanced
115,Data Warehousing,advanced
115,GCP,advanced
115,BigQuery,advanced
115,SQL,advanced
115,Python,advanced
115,Apache,nice to have
115,IntelliJ,nice to have
115,Gradle,nice to have
116,English,C1
116,Data modeling,master
116,Data,advanced
116,Team Leadership,advanced
117,English,B2
117,SQL,regular
117,Python,regular
117,Palantir Foundry,regular
117,Palantir,regular
117,Data modeling,regular
117,AWS,regular
117,Google Cloud Platform,regular
117,Azure,regular
117,CI/CD,nice to have
117,Git,nice to have
118,Machine Learning,advanced
118,Azure,advanced
118,Databricks,advanced
119,English,B2
119,AWS,regular
119,DBT,regular
119,Snowflake,regular
119,SQL,regular
119,Python,regular
120,DWH,advanced
120,Microsoft Azure Cloud,advanced
120,SQL,advanced
120,Python,advanced
120,Big Data,advanced
121,English,B2
121,Snowflake,master
121,ETL tools,advanced
121,SQL,advanced
121,Python,advanced
121,ETL,advanced
121,AWS,regular
121,Azure,regular
122,English,B2
122,SQL,regular
122,Microsoft SSIS,regular
122,Google Data Flow,regular
122,Cloud Composer,regular
122,Airflow,regular
122,Power BI,nice to have
122,Data Studio,nice to have
122,Looker,nice to have
123,English,B2
123,Snowflake,regular
123,Data Vault,regular
123,AWS,regular
123,SQL,regular
123,NoSQL,regular
124,Tableau,advanced
124,Tibco,regular
124,SQL,regular
124,ETL,regular
124,DWH,regular
124,SAP BusinessObjects,regular
125,Analytical Thinking,advanced
125,Analytics,advanced
125,Python,regular
125,R,regular
125,SQL,regular
126,English,B2
126,SQL,advanced
126,Python,advanced
126,AWS,regular
126,Airflow,regular
126,BI Tools (Sigma/Tableau),regular
127,Python,advanced
127,Microsoft SQL,advanced
127,Power BI,advanced
128,Snowflake,advanced
128,AWS,advanced
129,Tableau,advanced
129,Analytics,advanced
129,Data,regular
130,Polish,C1
130,Python,regular
130,NumPy,junior
130,Machine Learning,junior
130,Pandas,junior
130,Apache Hadoop,nice to have
130,Apache Spark,nice to have
131,Python,regular
131,Azure,regular
131,Databricks,regular
131,SQL,regular
132,Polish,C2
132,TM1,regular
132,Tagetik,regular
132,IBM Cognos Controller,regular
132,CDM,regular
133,English,B2
133,Tableau,regular
133,Tableau Server,regular
133,QlikSense,nice to have
134,Scala,regular
134,Spark,regular
134,Hadoop,regular
134,Hive,regular
134,Oozie,regular
134,Kafka,regular
134,Docker,regular
134,Kubernetes,regular
135,AWS,advanced
135,CI/CD,advanced
135,Spark,advanced
135,Python,advanced
135,Git,regular
135,Databricks,regular
135,SQL,regular
136,Polish,B2
136,English,B2
136,Power BI,regular
136,Tableau,regular
136,SQL,regular
136,MsSQL,regular
136,ETL,regular
137,English,C1
137,Big Data,advanced
137,Databricks,advanced
137,Python,advanced
137,SQL,advanced
137,Azure DevOps,advanced
137,Azure Services,advanced
137,Microsoft Azure,advanced
138,English,B1
138,Polish,B1
138,MySQL,advanced
138,PostgreSQL,advanced
138,AWS Aurora,advanced
138,SQL Serve,advanced
138,NoSQL,advanced
138,DynamoDB,advanced
138,Redis,advanced
138,reliability,advanced
138,Cloud Database Management,advanced
138,MongoDB,regular
139,Data Warehousing,master
139,Azure,master
139,Databricks,master
139,SQL,master
140,GCP,advanced
140,Python,advanced
141,Python,advanced
141,Data Warehouse,advanced
141,ETL,advanced
141,Snowflake,nice to have
142,English,B2
142,T-SQL,advanced
142,Performance,advanced
142,MS SQL,advanced
142,OLTP,advanced
143,English,C1
143,Python,advanced
143,SQL,advanced
143,PySpark,advanced
143,DBT,regular
144,Polish,C2
144,English,B2
144,Django,advanced
144,Snowflake,advanced
144,SQL,advanced
144,Python,advanced
144,AWS,nice to have
144,RDS SQL Database,nice to have
144,TypeScript,nice to have
144,Flyway,nice to have
144,React,nice to have
144,dash,nice to have
145,English,B2
145,Azure,advanced
145,Synapse Analytics,advanced
145,Databricks,advanced
145,SQL,advanced
145,Python,advanced
145,Microsoft Fabric,nice to have
146,Risk Management,master
146,Patch Management Control,regular
146,Agile,regular
146,Kanban,regular
146,Qlik,regular
146,Power BI,regular
147,Python,advanced
147,SQL Server,advanced
147,T-SQL,regular
147,ETL,regular
147,Git,regular
147,Snowflake,regular
147,Azure,regular
147,Kafka,nice to have
147,Kubernetes,nice to have
147,DevOps,nice to have
148,Polish,C2
148,English,B1
148,Git,regular
148,Airflow,regular
148,CI/CD,regular
148,ETL,regular
148,Spark,regular
148,Hadoop,regular
148,SQL,regular
148,Python,regular
148,Big Data,regular
149,SQL,advanced
149,Big Data,advanced
149,Cloud,regular
149,BigQuery,regular
149,Snowflake,regular
149,Python,regular
149,Looker,junior
149,Tableau,junior
149,Power BI,junior
149,Spark,junior
150,Polish,C1
150,Airflow,regular
150,PySpark,regular
150,mllib,regular
150,MLflow,regular
150,Python,regular
150,Apache Spark,regular
151,English,C1
151,Computer Vision,advanced
151,PyTorch,advanced
151,Medical image analysis,advanced
151,GenAI,regular
151,CNNs,regular
151,X-ray,regular
151,transformers,regular
151,MRI,regular
152,English,advanced
152,Python,advanced
152,Data Science,advanced
152,Cloud,regular
152,Big Data,regular
152,AI,nice to have
153,English,B2
153,Data Vault,advanced
153,Architecture,advanced
153,Snowflake,advanced
153,DBT,regular
153,AWS,regular
154,Kafka,advanced
154,Flink,advanced
154,Data,advanced
154,Java,regular
154,Scala,regular
154,Python,regular
154,CI/CD,nice to have
155,English,B2
155,SQL,advanced
155,Python,advanced
155,ETL,advanced
155,BigQuery,advanced
155,GCP,advanced
155,Google Cloud Platform,advanced
155,Data Warehousing,advanced
155,Apache,nice to have
155,Gradle,nice to have
155,IntelliJ,nice to have
156,English,B2
156,MS Excel,advanced
157,English,B2
157,Apache Spark,advanced
157,Azure Data Factory,advanced
157,Azure Data Storage,advanced
157,Azure DevOps,advanced
157,Data,advanced
158,Polish,C2
158,English,B1
158,SQL,advanced
158,Python,regular
158,Big Data,regular
158,Data Quality,regular
158,PySpark,regular
158,ETL,regular
159,English,B2
159,Python,regular
159,Azure,regular
159,Databricks,regular
159,Apache Spark,regular
159,Snowflake,junior
160,Polish,C1
160,English,C1
160,Bash,regular
160,ETL/ELT,regular
160,Azure Data Factory,regular
160,Databricks,regular
160,SQL,regular
160,Python,regular
161,English,C1
161,Data Scientist,regular
161,Cybersecurity,regular
161,SQL,regular
161,Python,regular
162,English,C1
162,Polish,C1
162,Looker,regular
162,FinTech,regular
162,Snowflake,regular
162,SQL,regular
162,Python,regular
162,Treasury,junior
162,n8n,nice to have
162,UiPath,nice to have
162,Payments,nice to have
162,SAP S/4HANA,nice to have
163,Power BI,regular
163,SQL,regular
163,ETL tools,regular
163,DAX,nice to have
163,Power Query,nice to have
164,ETL tools,master
164,CRM,advanced
164,DBT,advanced
164,Snowflake,advanced
164,AWS,regular
164,Azure,regular
164,SQL,regular
164,Salesforce,junior
164,NetSuite,nice to have
165,English,B2
165,Polish,C2
165,SQL,master
165,Big Data,master
165,Data Warehousing,master
165,BigQuery,advanced
165,PostgreSQL,advanced
165,Airflow,regular
165,DBT,regular
165,Machine Learning,regular
165,Snowflake,regular
166,Databases,master
167,English,C1
167,Power BI,advanced
167,SQL,advanced
167,Snowflake,nice to have
167,Python,nice to have
168,GitHub,master
168,Databricks,master
168,Azure Data Lake Gen2,master
168,Snowflake,regular
169,SQL,advanced
169,Business Analysis,advanced
169,Data analysis,advanced
169,Python,nice to have
169,SAS,nice to have
170,English,B2
170,PySpark,advanced
170,Azure,advanced
170,Databricks,advanced
170,SQL,advanced
170,Python,advanced
171,C++,advanced
171,Git,regular
171,Python,regular
171,Docker,junior
171,SQL,junior
171,AWS,nice to have
172,Airflow,advanced
172,GCP,advanced
172,Python,advanced
172,DBT,regular
172,SQL,regular
173,ETL,advanced
173,Azure,advanced
173,Databricks,advanced
174,Snowflake,regular
174,SQL,regular
174,Collibra,nice to have
174,Atlan,nice to have
174,Matillion,nice to have
175,Polish,B2
175,English,B2
175,SQL,regular
175,Python,regular
175,Data Science,regular
176,English,B2
176,Big Data,advanced
176,SQL,advanced
176,English,advanced
176,BigQuery,regular
176,Glue,regular
176,Python,regular
176,Analytics,junior
176,Athena,junior
176,Airflow,junior
177,English,B2
177,SQL,advanced
177,Power BI,regular
177,Tableau,regular
177,Python,junior
178,English,B2
178,dbt core,regular
178,dbt Cloud,regular
178,SQL,regular
178,Airflow,regular
178,DevOps,junior
178,CI/CD,junior
178,Snowflake,nice to have
178,BigQuery,nice to have
178,Databricks,nice to have
178,Redshift,nice to have
179,Data,advanced
179,Python,advanced
179,Snowflake,advanced
179,AWS,advanced
180,Data,advanced
180,SQL,advanced
180,Analytical Thinking,advanced
180,Power BI,advanced
180,DAX,advanced
181,English,B2
181,Data Science,regular
181,Data,regular
181,LLM,regular
181,AI,regular
181,Machine Learning,regular
181,Python,regular
181,SQL,regular
181,Git,regular
182,English,C1
182,AWS,advanced
182,Bash,advanced
182,Python,advanced
182,IaC,advanced
182,CI/CD,advanced
183,Python,advanced
183,Databricks,advanced
183,Azure,regular
183,Spark,regular
183,SQL,regular
183,CI/CD,junior
183,Docker,junior
183,Stream Analytic,nice to have
184,Hadoop,advanced
184,Hive,advanced
184,Scala,advanced
184,Apache Spark,advanced
184,Apache,regular
184,Dataflow,regular
184,BigQuery,regular
184,HDFS,regular
184,SQL,regular
184,Dataproc,regular
185,data centre,junior
185,Linux,junior
186,English,C1
186,Polish,C1
186,SQL,junior
186,Big Data,junior
186,Data,junior
187,English,B2
187,Data analysis,advanced
187,Python,regular
187,R,regular
187,SQL,regular
187,Jupyter Notebook,regular
187,Data modeling,regular
187,PowerBi,regular
187,scikit-learn,junior
187,PyTorch,junior
188,English,C1
188,Large Language Models,advanced
188,Azure,advanced
188,Python,advanced
188,Generative AI,advanced
189,SQL,advanced
189,Data Visualization,advanced
189,Tableau,advanced
189,Analytical Thinking,advanced
189,A/B testing,regular
189,Python,nice to have
190,English,B2
190,ETL,advanced
190,Spark,advanced
190,JSON,advanced
190,Azure,advanced
190,Databricks,advanced
190,SQL,advanced
190,Python,advanced
190,Scala,advanced
190,Big Data,advanced
190,NoSQL,advanced
191,Cloud,regular
191,Kotlin,regular
191,Databases,regular
191,Java,regular
191,Scala,regular
191,Big Data,regular
192,MySQL,regular
192,MongoDB,regular
192,Java,regular
192,SQL,regular
192,Oracle,regular
192,Python,regular
192,NoSQL,regular
193,English,B2
193,AWS,advanced
193,Terraform,advanced
193,SQL,advanced
193,DBT,regular
193,Python,regular
193,Airflow,junior
193,CI/CD,junior
194,C#,advanced
194,Go,advanced
194,Python,advanced
194,Apache Spark,regular
195,Microsoft Azure Cloud,advanced
195,Data modeling,advanced
195,Databricks,advanced
195,Microsoft SQL,advanced
195,DWH,advanced
196,AWS,advanced
196,Docker,advanced
196,SQL,advanced
196,Python,advanced
196,Big Data,advanced
196,Apache Spark,advanced
196,Airflow,regular
196,Kubernetes,regular
196,Iceberg,nice to have
196,Java,nice to have
197,Dutch,C1
197,Azure DevOps,advanced
197,Microsoft Fabric,advanced
197,CI/CD,advanced
197,Data modeling,advanced
197,Data Marts,advanced
197,Identity Access Management,advanced
197,Data models,advanced
198,Polish,C1
198,English,C1
198,AWS,advanced
198,Python,advanced
198,RabbitMQ,regular
